label	explanation	correction
0	 The grammar mistake in your sentence is that the comma splice between the two independent clauses is not appropriate. It should be separated by a period, semicolon, or a conjunction. 	" The correct version of the sentence would be: ""That he was hungry, John whined."" 
"
0	" The grammar mistake in your sentence is that the preposition ""after"" is not appropriate in this context. It is unclear what the relationship is between the party and the giving of the book. "	" The correct version of the sentence would be: ""I gave Mary a book after the party."" (This sentence is clear and concise, and it implies that the giving of the book happened after the party, but it does not specify the exact timing.)
"
0	" The grammar mistake in your sentence is that the phrase ""as for Mary"" is not appropriate in this context. It is unclear what the relationship is between ""pleasant"" and Mary. "	" The correct version of the sentence would be: ""Because she's so pleasant, I really like Mary."" (This sentence is clear and concise, and it implies that the speaker's positive attitude towards Mary is related to her pleasant personality.)
"
0	" The grammar mistake in your sentence is that the verb ""matter"" should be in the third-person singular form ""matters"" to agree with the subject ""it"". "	" The correct version of the sentence would be: ""Though he may hate those who criticize Carter, it doesn't matter."" (Note that the verb ""matters"" is in the third-person singular form to agree with the subject ""it"".)
"
0	" The grammar mistake in your sentence is that the verb ""be"" should be in the present tense ""is"" to agree with the subject ""John"". "	" The correct version of the sentence would be: ""With no job, John would be happy."" (Note that the verb ""be"" is in the present tense ""is"" to agree with the subject ""John"".)
"
1	 There are no grammar mistakes in your sentence. 	" The correct version of the sentence is: ""I have much of the manuscript left to type.""
"
1	 There are no grammar mistakes in your sentence. 	" The correct version of the sentence is: ""He's a more reliable man.""
"
0	" The grammar mistake in your sentence is that the word order is incorrect. The subject ""I"" should be placed before the predicate ""don't want"". "	" The correct version of the sentence would be: ""I don't want any trouble."" (Note that the subject ""I"" is placed before the predicate ""don't want"" to form a grammatically correct sentence.)
"
1	 There are no grammar mistakes in your sentence. 	" The correct version of the sentence is: ""They may grow as high as bamboo.""
"
0	" The grammar mistake in your sentence is that the phrase ""as many errors as 20"" is a phrase that requires a singular subject to agree in number. However, the subject ""some of them"" is plural. "	" The correct version of the sentence would be: ""Some of them made as many errors as twenty.""
"
0	 The grammar mistake in the sentence is that the subject of the sentence is an individual (Sally), but the verb is in the third person singular form (kissed). In English, we use the third person singular form of the verb only when we are referring to a person or object. In this case, since Sally is the subject, we should use the first person singular form of the verb (kissed myself). 	" The correct version of the sentence is: ""Sally kissed herself.""
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
0	" The grammar mistake in the sentence is that the subject of the sentence is an object (blue leather), but the verb is in the third person singular form (shows herself). In English, we use the third person singular form of the verb only when we are referring to a person or object. In this case, since blue leather is an object, we should use the third person plural form of the verb (shows themselves).  Additionally, the verb ""is pretty"" should be in the present tense to describe the current state of Betsy. "	" The correct version of the sentence is: ""The blue leather shows that Betsy is pretty.""
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
0	" The grammar mistake in the sentence is that the verb ""knew"" is in the past tense, which suggests that the action of knowing the answer has already happened. However, the sentence is not about the past, but about the present, and the speaker is saying that the listener knows the answer.  Therefore, the verb ""know"" should be in the present tense, and the sentence should be: ""I hit that you know the answer."" "	"  The correct version of the sentence is: ""I hit that you know the answer.""
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
0	" The grammar mistake in the sentence is the use of the preposition ""with"" to show the means by which the man was chased. In this case, ""with"" is not appropriate, as it implies that the car was used as an instrument to chase the man. Instead, we should use the preposition ""by"" to show the agent of the action. "	" The correct version of the sentence is: ""They chased the man by car.""
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
0	" The grammar mistake in the sentence is the use of the preposition ""from"" which implies the book is taking something or coming from somewhere, but it is unclear what it is referring to. Also, the sentence is a bit awkwardly structured. "	" The correct version of the sentence would be ""It takes a very long time to read the book of poems from Blackwell."" or ""The book of poems from Blackwell takes a very long time to read.""
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
0	" The grammatical mistake in the sentence is that the subject of the sentence ""the building"" is singular, but the verb ""is"" is in the third person singular form, which is incorrect. The correct verb form should be ""is leaking,"" but the correct sentence would be ""The roof of the building is leaking."" "	" The correct version of the sentence is: ""The roof of the building is leaking.""
"
0	" The grammatical mistake in the sentence is the use of the article ""the"" before ""coat"" which is incorrect. The correct sentence should be ""the panther's coat is dark black."" "	" The correct version of the sentence is: ""The panther's coat is dark black.""
"
1	 None. 	" The sentence ""Colin asked if they could get a mortgage"" is grammatically correct.
"
0	" The grammar mistake in the sentence is that the subject ""the man"" and the verb ""robbed"" do not agree in number. The verb ""robbed"" is in singular form, while the subject ""the man"" is in plural form. "	" The correct version of the sentence should be: ""The men I saw get into the cab robbed the bank.""
"
1	 None. 	" The sentence ""I know you eat asparagus"" is grammatically correct.
"
0	" The grammar mistake in the sentence is that the verb ""bother"" should be in its base form ""bother"" since it is the second verb in the infinitive phrase ""me to always be bothered by John's drum."" "	" The correct version of the sentence should be: ""John's drum will always bother me.""
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
1	 There are no grammatical mistakes in the sentence. 	" The sentence is already grammatically correct, so there is no need to correct it.
"
0	" The grammar mistake in the sentence is that the verb ""to eat"" is not in its base form. It should be in its infinitive form, ""eat,"" in order to function as a predicate nominative. "	" The correct version of the sentence would be: ""Heidi thinks that Andy should eat salmon-flavored candy bars.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The grammar mistake in the sentence is that the pronoun ""his"" is not in the correct possessive form. The correct possessive form of ""Calvin"" is ""Calvin's,"" not ""Calvin his."" "	" The correct version of the sentence would be: ""Did Calvin do his homework?""
"
0	" The grammar mistake in the sentence is that the phrases ""in martial arts class"" are not set off with a pair of commas to show that they are nonessential to the meaning of the sentence. Additionally, the verb ""slapping"" should be in its base form, ""slap,"" in order to function as a predicate nominative. "	" The correct version of the sentence would be: ""Sylvia was slapping Jeff upside the head during martial arts class.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The grammar mistake in the sentence is that the verb ""was"" is not in its base form. It should be in its past participle form, ""sunk,"" in order to function as a predicate adjective. "	" The correct version of the sentence would be: ""The ship was sunk.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The subject-verb agreement is incorrect. The correct form of the verb should be ""talked to"" instead of ""talked with"" to agree with the singular subject ""Peter"". "	"  The correct version of the sentence is: ""Who has Peter talked to?""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The subject-verb agreement is incorrect. The verb ""loves"" should be in the third person singular form ""loves himself"" to agree with the subject ""Mary"". Also, the word order is incorrect, ""loves himself"" should be at the end of the sentence. "	" The correct version of the sentence is: ""Mary loves herself. John thinks that.""
"
0	" The word order is incorrect. The preposition ""of himself"" should be moved to the end of the sentence to make the sentence clearer and more concise. "	" The correct version of the sentence is: ""Which pictures does John like of himself?"" Note: The sentence is grammatically correct, but it can be improved by rephrasing for clarity.
"
0	" The plural form of ""owl"" should be ""owls"" to agree with the plural form of the subject. "	" The correct version of the sentence is: ""Owls hunt mice."" Note: The sentence is grammatically correct, but it can be improved by rephrasing for clarity and accuracy.
"
0	" The verb ""didn't eat"" is in the wrong tense. It should be in the past simple tense ""ate"" to match with the past simple tense of the adjective ""any"". "	" The correct version of the sentence is: ""Any man ate dinner.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The sentence is a bit wordy and could be improved by breaking it up into two sentences for clarity and readability. Additionally, the phrase ""whoever they were"" is unnecessary and can be removed. "	" The correct version of the sentence is: ""Everybody who attended last week's huge rally signed the petition.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The subject-verb agreement is incorrect. The verb ""has"" should be in the third person singular form ""has"" to agree with the singular subject ""tiger"". "	" The correct version of the sentence is: ""Tigers have orange fur, marked with black stripes.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The sentence is a bit wordy and could be improved by breaking it up into two sentences for clarity and readability. Additionally, the phrase ""but leave a few for Mary"" is unnecessary and can be removed. "	" The correct version of the sentence is: ""You may pick every flower."", ""But leave a few for Mary"" can be removed as it is redundant and not necessary to convey the meaning of the sentence.
"
0	" The main grammar mistake in your sentence is the use of the past participle ""beaten"" in the second clause, which implies that the Dodgers were beaten by the Giants in the past. Since the sentence is discussing two separate events (the Dodgers beating the Red Sox and the Giants beating the Dodgers), the past participle in the second clause is not appropriate. "	" The correct version of the sentence would be: ""The Dodgers beat the Red Sox and were defeated by the Giants.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The main grammar mistake in your sentence is the use of the coordinating conjunction ""and"" between two independent clauses. In this case, you need to use a semicolon to separate the two clauses. "	" The correct version of the sentence would be: ""The man who Mary loves; Sally hates computed my tax.""
"
0	" The main grammar mistake in your sentence is the use of the coordinating conjunction ""and"" between two independent clauses. In this case, you need to use a semicolon to separate the two clauses. Also, you should use the possessive pronoun ""its"" instead of ""has been"" to refer to the kennel. "	" The correct version of the sentence would be: ""The kennel which Mary made; Fido's has been stolen.""
"
0	" The main grammar mistake in your sentence is the use of the coordinating conjunction ""and"" between two independent clauses. In this case, you need to use a semicolon to separate the two clauses. Also, the verb ""eat"" should be in its base form ""eat"" instead of ""ate"" for the second person. "	" The correct version of the sentence would be: ""Tom said he would; Bill actually did eat a raw eggplant.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The main grammar mistake in your sentence is the use of the coordinating conjunction ""which"" instead of ""that"" before the pronoun ""you."" In this case, you need to use ""that"" instead of ""which"" to refer to the book. "	" The correct version of the sentence would be: ""I like the book that you gave me.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The main grammar mistake in your sentence is the use of the word ""was"" instead of ""is"" in the second clause. In this case, you need to use ""is"" instead of ""was"" to refer to the present state of Alison. "	" The correct version of the sentence would be: ""She asked if Alison was coming to the party.""
"
0	" The main grammar mistake in your sentence is the use of the word ""never"" instead of ""not"" in the second clause. In this case, you need to use ""not"" instead of ""never"" to negate the verb ""had been"" in the past perfect form. "	" The correct version of the sentence would be: ""They realized that Sir Thomas had never been so offended.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The main grammar mistake in your sentence is the use of the preposition ""with"" instead of ""and"" between the phrases ""left the train"" and ""with somebody else's wallet in his pocket."" In this case, you need to use ""and"" instead of ""with"" to show that both actions happened at the same time. "	" The correct version of the sentence would be: ""He left the train and had somebody else's wallet in his pocket.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The subject ""the idea"" and the verb ""dismayed"" do not agree in number. "	" The correct version of the sentence is: ""The idea that the Dome was dull dismayed the Prime Minister.""
"
0	" The subject ""he"" and the verb ""did"" do not agree in number. "	" The correct version of the sentence is: ""He came right in without so much as a knock.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The subject ""Emma and Harriet"" is not in agreement in number. "	" The correct version of the sentence is: ""Emma and Harriet were attacked yesterday.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	 The sentence is somewhat awkwardly constructed and could be rephrased for clarity. 	" The correct version of the sentence could be: ""I am both expecting to get the job and of the opinion that it is a desirable one.""
"
0	" The subject-verb agreement is incorrect. ""Pat"" is a singular subject, but ""was awarded"" is a plural verb. "	" The correct version of the sentence should be: ""Pat was awarded the Golden Fleece Award and was very upset about it."" (using ""was"" as the singular form of the verb to agree with the singular subject ""Pat."")
"
0	 The first mistake is a missing word. It is unclear what the subject of the sentence is supposed to be doing. The second mistake is a missing punctuation mark. The sentence should end with a period or a question mark, but there is none. 	" The correct version of the sentence is unclear without more context. The original sentence is missing a word or words that would make sense in context, and it is unclear what the intended meaning of the sentence is.
"
0	 The sentence is grammatically correct, but it could be improved by changing the word order for clarity. 	" The correct version of the sentence could be: ""They knew that pictures of each other would be on sale."" or ""They knew that pictures of them would be on sale."" (depending on the intended meaning)
"
0	" The sentence is missing the definite article ""the"" before ""article"". "	" The correct version of the sentence should be: ""Which article did Terry file papers without reading?""
"
0	" The sentence is grammatically correct, but it is missing a preposition between ""try"" and ""buy"". "	" The correct version of the sentence should be: ""I want to try to buy some whiskey.""
"
0	" The grammar mistake in your sentence is the missing of the verb ""to be"" in the present tense. The correct form of the verb ""to be"" for the subject ""She"" in the present tense is ""is"". Therefore, the sentence should be: ""She is and buying some whiskey."" "	" The correct version of the sentence is: ""She is and buying some whiskey.""
"
0	" The grammar mistake in your sentence is the plural form of the verb ""to be"" in the present tense. The correct form of the verb ""to be"" for the subject ""Kim and Terry"" in the present tense is ""are"". Therefore, the sentence should be: ""Kim and Terry are happy."" "	" The correct version of the sentence is: ""Kim and Terry are happy.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The grammar mistake in your sentence is the use of the verb ""will put"" instead of ""puts"" in the present tense. The correct form of the verb ""to put"" for the subject ""This girl"" in the present tense is ""puts"". Also, the sentence is a bit long and hard to understand, it can be divided into two sentences. "	" The correct version of the sentence would be: ""This girl in the red coat puts a picture of Bill in the mailbox and on your desk before tomorrow.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The grammar mistake in your sentence is the use of the article ""a"" before the noun ""picture of Bill"". The correct form would be ""put a picture of Bill on your desk before tomorrow. This girl in the red coat will put a picture of Bill on your desk before tomorrow."" "	" The correct version of the sentence is: ""Put a picture of Bill on your desk before tomorrow. This girl in the red coat will put a picture of Bill on your desk before tomorrow.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The grammar mistake in your sentence is the use of the adjective ""deadly"" before the noun ""afraid"". The correct form would be ""John became afraid of flying"" or ""John became deadly afraid of flying"" but it is not a common expression. "	" The correct version of the sentence could be ""John became afraid of flying"" or ""John became deadly afraid of flying""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The grammar mistake in your sentence is the use of the question mark (?) after the verb ""wants"" instead of after the pronoun ""which"". The correct form would be ""Henri wants to buy which books about cooking?"" or ""Which books about cooking does Henri want to buy?"" "	" The correct version of the sentence could be ""Henri wants to buy which books about cooking?"" or ""Which books about cooking does Henri want to buy?""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The grammar mistake in your sentence is the use of the preposition ""by"" instead of ""with"" or ""using"" before the verb ""cut"". The correct form would be ""The paper was cut by Mary"" or ""Mary cut the paper using scissors."" "	" The correct version of the sentence could be ""Mary cut the paper with scissors."" or ""Mary cut the paper using scissors.""
"
0	" The grammar mistake in your sentence is the use of the word ""or"" which connects two different meanings, ""It was from six to nine"" and ""It took place from six to nine"" which are two different statements and they are not connected by ""or"" "	" The correct version of the sentence would be ""It was from six to nine"" and ""It took place from six to nine.""
"
0	" The grammar mistake in your sentence is that ""arrived"" is in the past tense, while ""inspectors"" is in the present tense. "	" The correct version of the sentence is: ""Suddenly, two inspectors from the INS arrive.""
"
0	" The grammar mistake in your sentence is that ""cooks"" and ""thickens"" are in the present tense, but the subject of the sentence, ""The soup,"" is indefinite and doesn't specify whether it's a singular or plural noun. "	" The correct version of the sentence depends on whether ""soup"" is singular or plural. If it's singular, the correct version would be: ""The soup cooks and thickens."" If it's plural, the correct version would be: ""The soups cook and thicken.""
"
1	 None 	" The sentence is grammatically correct.
"
1	 None 	" The sentence is grammatically correct. It's a simple sentence with a subject (""John""), a verb (""asked""), and a punctuation mark (a period).
"
0	" The grammar mistake in your sentence is that ""even the student"" is a phrase, but it doesn't have a verb, which makes the sentence incomplete. "	" The correct version of the sentence would depend on what you mean by ""even the student."" If you mean that you saw the student, who was even (perhaps unexpectedly) present, the correct version would be: ""I saw the student, who was even there."" If you mean that you saw the student, who was even (perhaps surprisingly) well-prepared, the correct version would be: ""I saw the student, who was even prepared.""
"
0	" The grammar mistake in your sentence is that ""left"" is in the past tense, while ""whispered"" is in the past participle form. Additionally, the subject of the sentence, ""John,"" is not clear in the second clause. "	" The correct version of the sentence could be: ""John whispered to Mary that she left."" or ""John whispered to Mary that the meeting had been cancelled.""
"
0	" The grammar mistake in your sentence is the use of ""that"" after ""wonders."" The word ""that"" is typically used to connect a clause to a preceding clause, but in this case, it seems to be introducing a new subject. "	" The correct version of the sentence would be ""Mary wonders if Bill will come."" or ""Mary wonders whether Bill will come.""
"
0	" The grammar mistake in your sentence is that ""theater"" is not a verb, it's a noun, and the sentence seems to be missing a verb. "	" The correct version of the sentence would be ""Sophie will go to the theater."" or ""Sophie will act in the theater.""
"
1	 None 	" The sentence is grammatically correct.
"
0	" The grammar mistake in your sentence is the use of the word ""herself."" ""Herself"" is a reflexive pronoun, it should be used when the subject of the sentence performs the action on themselves. In this sentence, ""herself"" is not the subject, and it is not clear who is performing the action of liking Mary's mother. "	" The correct version of the sentence would be ""Mary's mother likes herself."" or ""Mary's mother likes Mary."" It could also be ""Mary's mother likes Mary's mother."" if you are referring to Mary's mother liking herself.
"
0	" The grammar mistake in your sentence is the use of the preposition ""with"". The phrase ""each of the boys"" already implies that the action is done with some of the other boys, so repeating the preposition ""with"" is redundant. "	" The correct version of the sentence would be ""Each of the boys fought some of the other boys."". It could also be ""Each of the boys fought the other boys."" if the action is direct and not with something.
"
0	" The grammar mistake in your sentence is the use of the word ""himself."" ""Himself"" is a reflexive pronoun, it should be used when the subject of the sentence performs the action on themselves. In this sentence, ""himself"" is not the subject, and it is not clear who is performing the action of liking. "	" The correct version of the sentence would be ""John's mother likes John."" or ""John's mother likes herself.""
"
0	" The grammar mistake in your sentence is the use of the word ""himself."" ""Himself"" is a reflexive pronoun, it should be used when the subject of the sentence performs the action on themselves. In this sentence, ""himself"" is not the subject, and it is not clear who is performing the action of revealing. "	" The correct version of the sentence would be ""Mary revealed herself to John."" or ""Mary revealed John to himself.""
"
0	" The grammar mistake in your sentence is the use of the word ""himself."" ""Himself"" is a reflexive pronoun, it should be used when the subject of the sentence performs the action on themselves. In this sentence, ""himself"" is not the subject, and it is not clear who is performing the action of seeing. "	" The correct version of the sentence would be ""Mary believes that Bill saw himself."" or ""Mary believes that Bill saw Bill.""
"
0	" The subject of the sentence ""they"" is not clear. Who are ""they""? It could refer to a group of people, but it is not clear from the context. "	" The correct version of the sentence would depend on the intended meaning and context. Here are two possible correct versions: John heard that the company criticized themselves. John heard that the board of directors criticized themselves.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
0	" The subject of the sentence ""Bill"" is not clear. Who is ""Bill""? It could refer to a person, but it is not clear from the context. "	" The correct version of the sentence would depend on the intended meaning and context. Here are two possible correct versions: Henry found that his friend Bill is sad. Henry found that the employee Bill is sad.
"
0	 The sentence is not grammatically incorrect, but it could be improved by changing the word order for clarity and conciseness. 	" The correct version of the sentence would be: ""Mary makes John proud.""
"
0	" The sentence is grammatically incorrect because it is not clear what ""there"" refers to. "	" The correct version of the sentence would depend on the intended meaning and context. Here are two possible correct versions: You should sit down before you go outside. You should sit down before you leave.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
0	" The sentence is grammatically incorrect because it is not clear what ""everyone"" refers to. "	" The correct version of the sentence would depend on the intended meaning and context. Here are two possible correct versions: Everyone hopes that everyone else will sleep. Everyone hopes for everyone else to sleep.
"
0	" The grammar mistake in your sentence is the use of ""he"" without specifying who ""he"" refers to. The sentence is ambiguous and could refer to any male person, which makes it unclear who everyone hopes will sleep. Additionally, ""that he will sleep"" is a clause that functions as a direct object of the verb ""hopes,"" but it lacks a subject. "	" The correct version of the sentence would be: ""Everyone hopes that the person will sleep."" This version specifies that the person being referred to is unidentified, but it still maintains the same meaning as the original sentence.
"
0	" The grammar mistake in your sentence is the use of ""giving"" instead of ""who gave"" or ""that gave"" to refer to the Blood, Sweat and Tears speech. "	" The correct version of the sentence would be: ""Only Churchill remembered Churchill who gave the Blood, Sweat and Tears speech."" or ""Only Churchill remembered Churchill that gave the Blood, Sweat and Tears speech.""
"
0	" The grammar mistake in your sentence is the use of ""himself"" instead of ""him."" The correct form of the pronoun to use in this sentence would be ""him"" as it is the object of the verb ""shave."" "	" The correct version of the sentence would be: ""John promised Mary that he would shave himself."" This version specifies that the person shaving is John, and the pronoun ""him"" is used correctly as the object of the verb ""shave.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The grammar mistake in your sentence is the use of ""did so"" instead of ""did."" The correct form of the verb to use in this sentence would be ""did"" as it is the past tense of the verb ""do."" "	" The correct version of the sentence would be: ""I saw Bill while you did Mary."" This version specifies that the action of ""did"" is in the past tense and the correct form of the verb ""did"" is used.
"
0	" The grammar mistakes in your sentence are the following: The use of ""did"" instead of ""did give"" or ""gave"" as the correct form of the verb. The use of ""Bill"" instead of ""to Bill"" as the direct object of the verb ""give."" "	" The correct version of the sentence would be: ""What Mary gave to Bill was a book."" This version specifies that the action of ""give"" is in the past tense and the correct form of the verb ""gave"" is used and also the direct object of the verb ""give"" is ""to Bill"" instead of ""Bill""
"
0	" The subject of the sentence is ""the bears,"" but it is not clear who or what is doing the sniffing. The sentence is incomplete and needs to be revised to provide more information. "	" None
"
1	 None 	" The sentence is grammatically correct.
"
0	" The grammar mistake in the sentence is that ""demonized"" is not a verb. It is likely that you meant to use a different verb ending in ""-ize,"" such as ""demonize."" "	" The correct version of the sentence would be: ""Anson demonized the situation.""
"
0	" The grammar mistake in the sentence is that the subject of the sentence is plural (""you""), but the verb (""kicked"") is singular. The correct verb form should match the subject. "	" The correct version of the sentence would be: ""You all kicked yourselves.""
"
0	" The grammar mistake in the sentence is that the relative pronoun ""that"" is not necessary and can be omitted.  Additionally, the sentence could be revised to improve clarity and simplify the structure. "	" The correct version of the sentence could be: ""The book that I said I'd never read.""
"
1	 None. 	" The correct version of the sentence would be: ""Anson demonized the Khyber Pass 1.""
"
0	" The subject of the sentence ""I"" is not in agreement with the verb ""might be going."" The correct verb form should be ""might go"" to agree with the subject. "	" The correct version of the sentence would be: ""It is not true that I might go to the party.""
"
0	" The sentence is missing an object for the verb ""kick."" The correct version of the sentence would be: ""Kick you!"" or ""Kick you in the foot!"" "	" The correct version of the sentence would be: ""Kick you in the foot!""
"
1	 None. 	" The correct version of the sentence is: ""Jason persuaded the doctor to treat Medea.""
"
1	 None. 	" The correct version of the sentence is: ""Who did you get an accurate description from?""
"
1	 None. 	" The correct version of the sentence is: ""The Peter we all like was at the party.""
"
0	" The subject of the sentence ""the government"" is singular, but the verb ""impose"" is in the plural form ""impose."" The correct form of the verb should be ""impose"" instead of ""imposes."" "	" The correct version of the sentence would be: ""The government imposes a fine.""
"
1	 None. 	" The correct version of the sentence is: ""Did Athena help us?""
"
0	" The subject of the sentence ""you"" is incorrect. The correct subject should be ""I"" since the sentence is referring to the person who wanted to meet the man. "	" The correct version of the sentence would be: ""I wanted to meet the man you saw.""
"
0	" The subject of the sentence ""David"" is singular, but the verb ""demonize"" is in the singular form ""demonizes."" The correct form of the verb should be ""demonize"" instead of ""demonizes."" "	" The correct version of the sentence would be: ""Anson demonized David every day.""
"
0	" The subject of the sentence ""there"" is missing. "	" The correct version of the sentence would be: ""Is there a programme about Euripides on Radio 4 tonight?""
"
1	 None. 	" The correct version of the sentence is: ""Medea denied poisoning the phoenix.""
"
1	 None. 	" The correct version of the sentence is:  ""The elixir was hidden in a hole in the ground.""
"
0	" The adverb ""extremely"" is redundant as the adverb ""frantically"" already implies a high degree of intensity. "	"  The sentence could be revised to: ""Frantically, Anson danced at Trade."" or ""Anson danced frantically at Trade.""
"
0	" The sentence is grammatically incorrect because of the following mistakes: The subject of the sentence is missing. The verb ""did"" should be in the past tense. The sentence is missing an object for the verb ""ask"". "	" The correct version of the sentence would be: ""What did you ask Medea for?""
"
1	 None. 	" The correct version of the sentence is:  ""It's Anson that I like.""
"
0	" The sentence has the following grammar mistakes:  The subject of the sentence is missing. The verb ""tried"" should be in the past tense. The phrase ""the nurse"" is missing an article. The verb ""poison"" should be in the infinitive form. "	" The correct version of the sentence would be: ""Medea tried to poison her children by asking the nurse to do it.""
"
0	" The subject ""I"" and the verb ""know"" do not agree in number. ""I"" is singular, but ""know"" is a plural verb. "	" The correct version of the sentence would be: ""I felt that I know you."" (change ""know"" to ""know"")
"
0	" The subject ""he"" is singular, but the verb ""can do"" is in the plural form. It should be ""can do"" or ""can do it"" to agree in number. "	" The correct version of the sentence would be: ""Will he be able to do it?"" or ""Will he be able to do it?""
"
0	" The subject ""she"" is a pronoun and it does not have a verb form. The verb ""was"" is in the past tense and it doesn't agree with the subject ""she"". The correct form of the verb should match the tense and person of the subject. "	" The correct version of the sentence would be: ""I ate that she was happy"" or ""I ate that she is happy"" (if you're talking about a present situation). If you're talking about a past situation, you can say ""I ate that she had been happy""
"
1	 None 	" The correct version of the sentence is ""Anson believed himself to be handsome.""
"
1	 None 	" The correct version of the sentence is ""We arrived about six o'clock.""
"
0	" The correct form of the verb ""to fight"" is ""fought"" because the sentence is in the past tense. The verb ""is having fought"" is not grammatically correct. "	" The correct version of the sentence would be: ""Gilgamesh has fought the dragon.""
"
0	" The subject ""Anson"" and the pronoun ""himself"" are both in the third person singular, but they should agree in number. The verb ""was"" should be in the first person singular to agree with the subject ""Anson"". "	" The correct version of the sentence would be: ""Anson thought that he was happy.""
"
1	 None 	" The correct version of the sentence is ""Fortunately, Hermione passed biology.""
"
0	" The correct form of the verb ""to be"" is ""am not"" and the verb ""washing"" should be in the past participle form ""washed."" "	" The correct version of the sentence would be: ""I might not be going to the party, but I washed my hair.""
"
0	" The verb ""liked"" should be in the third person singular form ""likes"" to agree with the subject ""he."" The pronoun ""myself"" should be in the objective case form ""myself."" "	" The correct version of the sentence would be: ""I thought he liked me.""
"
1	 None 	" The correct version of the sentence is ""The butler sent the poison to Dinah.""
"
0	" The verb ""seem"" should be in the singular form ""seems"" and it should be the first verb in the sentence. The phrase ""to be sick"" should be in the infinitive form ""to seem sick."" "	" The correct version of the sentence would be: ""Jason seems to be sick.""
"
