label	explanation
1	" There is a grammar mistake in your sentence: The verb ""having to"" is redundant. The correct phrase to use would be ""having to talk"" or ""talking to"". So the corrected sentence would be: ""Fanny regretted having to talk to Aunt Norris."" or ""Fanny regretted talking to Aunt Norris.""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of ""with"" before ""somebody else's wallet."" This phrase is a prepositional phrase, and it should be introduced by ""in"" instead of ""with."" The corrected sentence would be: ""He left the train with somebody else's wallet in his pocket.""
"
1	" None
"
0	" The grammar mistake in your sentence is that it should end with an exclamation mark to express a question. The corrected sentence would be: ""Who did John send the book to?"" or ""Who did John send the book to?"".
"
0	" The grammar mistake in your sentence is the use of the relative clause ""that the Dome was dull"" which is not necessary and can be omitted. Also, ""dismayed"" should be in the past tense, as the action of being dismayed has already been completed.
"
0	" The grammar mistake in your sentence is the use of ""did"" twice in the same sentence. The second ""did"" should be replaced with another verb to complete the sentence. Additionally, ""so much as a knock"" is a phrase that is commonly used in questions, but it is not necessary in this sentence.
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is the use of ""to ask"" instead of ""ask"" as the verb ""wishes"" implies that Ethel wants to ask the questions now, but ""to ask"" implies that she intends to ask the questions in the future. The corrected sentence would be: ""Ethel wishes to ask you some awkward questions.""
"
1	" None
"
1	" None
"
1	" The sentence is grammatically correct, but it could be improved by adding a preposition to the phrase ""in order to."" The correct sentence would be: ""The fugitive lay motionless in order to avoid discovery.""
"
1	" The sentence is grammatically correct, but it could be improved by changing the verb tense. The correct sentence would be: ""The guard marched the prisoners around the yard.""
"
1	" None
"
1	" None
"
1	" None
"
1	" The sentence is grammatically correct, but it could be improved by using a comma to separate the two clauses. The correct sentence would be: ""I am both expecting to get the job and of the opinion that it is a desirable one.""
"
1	" The sentence is grammatically correct, but it could be improved by changing the order of the clauses. The correct sentence would be: ""Pat was awarded the Golden Fleece Award and was very upset about it.""
"
0	" The sentence contains two grammar mistakes: The verb ""alienated"" should be in its past participle form ""alienated"" to function as the past participle of the verb ""to alienate."" "
1	" None
"
0	" The sentence contains a grammar mistake: The verb ""file"" should be in its base form ""file"" to function as the past tense of the verb ""to file."" The correct sentence would be: ""Which article did Terry file papers without reading?""
"
1	" None
"
0	" The sentence contains a grammar mistake: The verb ""buying"" should be in its base form ""buy"" to function as the past tense of the verb ""to buy."" The correct sentence would be: ""She goes and buys some whiskey.""
"
0	" The sentence contains a grammar mistake: The verb ""is"" should be in its base form ""is"" to function as the present tense of the verb ""to be."" The correct sentence would be: ""Kim and Terry are happy.""
"
1	" None
"
0	" The sentence contains a number of grammar mistakes: The verb ""will put"" should be in its present tense form ""puts"" to function as the present tense of the verb ""to put."" The verb ""will put"" should be in its base form ""put"" to function as the past tense of the verb ""to put."" The word ""and"" should be followed by a comma to separate the two independent clauses. The word ""before"" should be followed by a comma to separate it from the second independent clause. The correct sentence would be: ""This girl in the red coat puts a picture of Bill in the mailbox and on your desk before tomorrow.""
"
0	" The sentence contains a number of grammar mistakes: The verb ""will put"" should be in its present tense form ""puts"" to function as the present tense of the verb ""to put."" The verb ""will put"" should be in its base form ""put"" to function as the past tense of the verb ""to put."" The word ""and"" should be followed by a comma to separate the two independent clauses. The word ""before"" should be followed by a comma to separate it from the second independent clause. The correct sentence would be: ""Put a picture of Bill on your desk before tomorrow. This girl in the red coat will put a picture of Bill on your desk before tomorrow.""
"
1	" None
"
1	" None
"
0	" The grammar mistake in the sentence is that the verb ""become"" is in the past tense, but the adverb ""deadly"" is in the present tense. The sentence should be in the past tense throughout.
"
1	" None
"
0	" The grammar mistake in the sentence is that the verb ""wants"" is in the present tense, but the pronoun ""which"" is ambiguous and could refer to either the books or the cooking. The sentence should be in the present tense and the pronoun should be clarified to refer to the books.
"
1	" None
"
1	" None
"
0	" The grammar mistake in the sentence is that the verb ""cut"" is in the passive voice, and it is not clear who or what did the cutting. The sentence should be in the active voice and specify the subject who did the cutting.
"
0	" The grammar mistake in the sentence is that the phrases ""from six to nine"" and ""it took place"" are both trying to describe the same time period, but they are not consistent in tense. The sentence should use either the past tense consistently or the present tense consistently.
"
0	" The grammar mistake in the sentence is that the verb ""arrived"" is in the past tense, but the phrase ""from the INS"" is not clear if it is describing the time of arrival or the place of origin. The sentence should be in the same tense throughout and clarify if ""from the INS"" is describing the time of arrival or the place of origin.
"
0	" The grammar mistake in the sentence is that the verb ""cooks"" is in the present tense, but the verb ""thickens"" is in the present participle form, which is typically used as a verb or an adjective. The sentence should use either the present tense consistently or the present participle form consistently.
"
1	" None
"
1	" None
"
0	" The grammar mistake in the sentence is that the phrase ""even the student"" is not clear if it is intended to modify ""saw"" or ""student"". The sentence should clarify the relationship between ""saw"" and ""student"". Corrected sentence: I saw the student, even though he was late.
"
0	" The grammar mistake in the sentence is that the verb ""whispered"" is in the past tense, but the verb ""left"" is in the past participle form, which is typically used as an adjective or a verb. The sentence should use either the past tense consistently or the past participle form consistently.
"
0	" The grammar mistake in the sentence is that the verb ""wonders"" is in the present tense, but the verb ""will come"" is in the future tense. The sentence should use either the present tense consistently or the future tense consistently.
"
0	" The grammar mistake in the sentence is that the word ""theater"" is misspelled and should be spelled as ""theatre"". Additionally, the verb ""will"" is in the future tense, but the noun ""theatre"" does not agree in number with the subject ""Sophie"". The sentence should use either the singular or the plural form consistently.
"
1	" None
"
0	" The grammar mistake in your sentence is that you have used ""herself"" as the subject of the sentence, which is not grammatically correct. ""Herself"" is a reflexive pronoun and cannot be used as a subject.
"
0	" The grammar mistake in your sentence is the use of ""some"" before ""the other boys."" ""Some"" implies that not all of the other boys were involved in the fight, which is not what you intended to convey.
"
0	" The grammar mistake in your sentence is the use of ""himself"" as the object of the verb ""likes."" ""Himself"" is a reflexive pronoun and cannot be used as the object of a verb.
"
0	" The grammar mistake in your sentence is the use of ""himself"" as the subject of the sentence. ""Himself"" is a reflexive pronoun and cannot be used as the subject of a sentence.
"
0	" The grammar mistake in your sentence is the use of ""himself"" as the subject of the sentence. ""Himself"" is a reflexive pronoun and cannot be used as the subject of a sentence.
"
0	" The grammar mistake in your sentence is that the subject of the second clause (""they"") does not agree with the verb (""criticized""). The correct way to write the sentence would be: ""John heard that they had criticized themselves.""
"
1	" None
"
0	" The grammar mistake in your sentence is that the verb tense of the first clause (""found"") does not agree with the verb tense of the second clause (""is sad""). The correct way to write the sentence would be: ""Henry found that Bill is sad."" or ""Henry found that Bill was sad.""
"
0	" The grammar mistake in your sentence is that the verb ""considers"" is in the singular form, while the subject ""himself"" is in the plural form. The correct way to write the sentence would be: ""John considers himself proud of Mary."" or ""John considers himself proud of her.""
"
0	" The grammar mistake in your sentence is that the preposition ""before"" does not make sense in this context. It is not clear what you are trying to convey with this sentence. If you want to convey that someone should sit in a particular location before someone else, you could say: ""You should sit there before him."" or ""You should sit there before her."" If you want to convey that someone should sit before something happens, you could say: ""You should sit before it rains."" or ""You should sit before the meeting starts.""
"
1	" None
"
0	" The grammar mistake in your sentence is that the subject of the second clause (""everyone"") is not clear. It is not clear who or what everyone is referring to. If you want to convey that everyone hopes that everyone else sleeps, you could say: ""Everyone hopes that everyone else sleeps."" If you want to convey that everyone hopes for something else, you could say: ""Everyone hopes for something else."" If you want to convey that everyone hopes for something specific, you could say: ""Everyone hopes for a good night's sleep."" or ""Everyone hopes for a peaceful sleep.""
"
1	" None
"
1	" The grammar mistake in your sentence is that the verb ""remembered"" is in the past tense, while the subject ""Churchill"" is in the proper noun form. If you want to convey that only Churchill remembered Churchill giving the Blood, Sweat and Tears speech, you could say: ""Only Churchill remembered Churchill giving the Blood, Sweat and Tears speech."" If you want to convey that Churchill remembered giving the Blood, Sweat and Tears speech, you could say: ""Churchill remembered giving the Blood, Sweat and Tears speech."" If you want to convey that someone else remembered Churchill giving the Blood, Sweat and Tears speech, you could say: ""Someone else remembered Churchill giving the Blood, Sweat and Tears speech."" Note that the verb ""remembered"" should be in the same tense as the subject ""Churchill"".
"
0	" The grammar mistake in your sentence is that the verb ""promise"" is in the present tense, while the verb ""shave"" is in the future tense. Also, the verb ""shave"" is in the reflexive form and it should be in the regular form.
"
0	" The grammar mistake in your sentence is that it is incomplete. It is missing a verb for the subject ""Mary"". Corrected sentence: John convinced Bill that Mary should sleep. (implying ""Mary should sleep now"" or ""Mary should go to sleep"")
"
0	" The grammar mistake in your sentence is that it is not clear what ""did so"" means. It is not a commonly used phrase in English and it is not clear what action ""did so"" refers to. Additionally, the sentence is missing a verb for the subject ""you"".
"
0	" The grammar mistake in your sentence is that it is not clear what the subject of the sentence is. The subject is not explicitly stated, but it appears to be ""Mary"", who is doing something to ""Bill"". Additionally, the sentence is missing a verb for the subject ""Bill"".
"
1	" None
"
0	" The grammar mistake in your sentence is that it is not clear what the subject of the sentence is. The subject is not explicitly stated, but it appears to be ""to steal talismans from witches"". Additionally, the sentence is missing a verb for the subject.
"
0	" The grammar mistake in your sentence is that the verb ""demonized"" is not in the correct tense. The verb should be in the past tense to agree with the past participle ""demonized"", which is the form of the verb used in the sentence.
"
0	" The grammar mistake in your sentence is that the pronoun ""yourselves"" is not in the correct form. The pronoun should be in the objective case, not the subjective case.
"
0	" The grammar mistake in your sentence is that it is not clear what the subject of the sentence is. The subject is not explicitly stated, but it appears to be ""I"" or ""the book"". Additionally, the sentence is missing a verb for the subject.
"
0	" The grammar mistake in your sentence is that the verb ""demonized"" is not in the correct tense. The verb should be in the past tense to agree with the past participle ""demonized"", which is the form of the verb used in the sentence. Additionally, the sentence is missing a preposition to indicate the direction of the action.
"
0	" The grammar mistake in your sentence is that the word ""not"" is not in the correct place. The word ""not"" should be in front of the verb ""is"" to negate the entire sentence. Corrected sentence: It is not true that I am going to the party. (the word ""not"" is in the correct place and negates the entire sentence)
"
0	" The grammar mistake in your sentence is that the verb ""kick"" is in the wrong form. The verb should be in the second person singular form, which would be ""kick you"" or ""kick you!"", depending on the intended tone of the sentence. Corrected sentence: Kick you! (implying a command or request to the person being addressed to perform the action of kicking) or Corrected sentence: You kick someone. (implying that the person being addressed is capable of kicking someone else)'
"
1	" None
"
0	" The grammar mistake in your sentence is that it is not clear what the subject of the sentence is. The subject is not explicitly stated, but it appears to be ""you"". Additionally, the sentence is missing a verb for the subject. Corrected sentence: You got an accurate description of someone/something. (implying that the person being addressed received a description of someone or something that is accurate) or Corrected sentence: Who did you get an accurate description of? (implying that the speaker is asking who the person being addressed got an accurate description of)
"
0	" The grammar mistakes in your sentence are: The sentence is missing an article before ""Peter"" (e.g. ""The Peter we all like"" instead of ""Peter we all like""). The verb ""was"" is in the past tense and should be in the present tense to describe an ongoing state (e.g. ""The Peter we all like is at the party"" instead of ""The Peter we all like was at the party"").
"
0	" The grammar mistake in your sentence is that ""imposition"" is a noun and not a verb, so it should not be in the form of ""imposition of"" as it is implying an action. The correct way to say it would be ""The imposition of a fine by the government"" or ""The government's imposition of a fine""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the word ""I"" after ""man"" because it implies a first person point of view, but the sentence is written in a third person point of view. The correct way to say it would be ""You wanted to meet the man whom I saw."" or ""You wanted to meet the man I saw.""
"
0	" The grammar mistake in your sentence is that the verb ""demonized"" is not in the correct tense. The correct verb tense for the sentence would be ""Anson demonized David every day"" (present simple tense) or ""Anson demonized David every day"" (present continuous tense) to imply an ongoing action.
"
0	" The grammar mistakes in your sentence are: The verb ""is"" should be in the present tense, the correct form would be ""There is a programme about Euripides on Radio 4 tonight?"" You should use ""on"" instead of ""a"" before ""Radio 4"" because ""Radio 4"" is a specific radio station and not a general radio. You should use ""tonight"" instead of ""tonight?"" as it is a statement and not a question.
"
1	" None
"
1	" None
"
0	" The grammar mistakes in your sentence are: The use of the word ""extremely"" before ""frantically"" is unnecessary and the two adverbs can be combined. ""Anson danced at Trade"" is missing an object, it is not clear what Anson is dancing at. The use of ""at Trade"" is unclear as it is not clear what ""Trade"" refers to.
"
0	" The grammar mistake in your sentence is that the sentence is not clear, it is not clear what you are asking. You should consider rephrasing the sentence to make the question more clear and grammatically correct. The correct sentence would be ""What did you ask Medea for?"" or ""Who did Medea give (something) to?""
"
1	" None
"
0	" The grammar mistakes in your sentence are: The subject of the sentence is ""Medea"" but the verb ""tried"" is in the third person singular form ""tries"" which does not match the subject. The object of the verb ""tried"" should be ""the nurse to poison her children"" but it is not clear who the nurse is or what the children are. The phrase ""to poison her children"" is not grammatically correct, it should be ""to poison her children with"" or ""to poison her children by""
"
0	" The grammar mistake in your sentence is that the verb ""know"" is in the present tense but the rest of the sentence is in the past tense. The correct sentence would be ""I felt that I knew you"" or ""I felt that I had known you""
"
0	" The grammar mistakes in your sentence are: The use of ""will"" implies future tense but the meaning of the sentence is unclear as it is not clear what ""it"" refers to. The use of ""can"" implies possibility but the meaning of the sentence is unclear as it is not clear what ""it"" refers to. You should use ""he's able to"" instead of ""he can"" as ""can"" is a modal verb that is used to express ability and the sentence is asking about ability. The correct sentence would be ""Will he be able to do it?""
"
1	" None
"
1	" None
"
1	" None
"
0	" There is a grammar mistake in the sentence. The verb ""having fought"" is in the present perfect progressive tense, which is used to describe an ongoing action that started in the past and continues to the present. However, the sentence also includes the past tense verb ""dragon,"" which creates a contradiction. To correct the sentence, you can use the simple past tense to describe a completed action, like this: Gilgamesh fought the dragon. Or, you can use the present perfect tense to describe an ongoing action that started in the past and is still happening, like this: Gilgamesh has been fighting the dragon.
"
0	" There are two grammar mistakes in the sentence: The verb ""was"" is incorrect. Instead, we should use ""was happy"" in the past tense to match with ""thought"": + Anson thought that he was happy. The pronoun ""himself"" is repeated and should be removed: + Anson thought that he was happy.
"
1	" None
"
0	" There are two grammar mistakes in the sentence: The verb ""be not"" is incorrect. Instead, we should use ""not be"" in the negative form: + I might not be going to the party. The verb ""washing"" is incorrect. Instead, we should use ""wash"" in the present tense: + I might not be going to the party, but I'm going to wash my hair.
"
0	" There are two grammar mistakes in the sentence: The verb ""liked"" is incorrect. Instead, we should use ""likes"" in the present tense to match with ""myself"": + I thought he liked me. The use of ""myself"" is incorrect. Instead, we should use ""me"": + I thought he liked me.
"
1	" None
"
0	" There are two grammar mistakes in the sentence: The use of ""to seem"" is redundant and unnecessary. Instead, we can simply use ""seem"": + Jason happens to be sick. The use of ""to be"" is also redundant and unnecessary. Instead, we can simply use ""be"": + Jason happens to be sick.
"
0	" There are two grammar mistakes in the sentence: The use of ""who"" is incorrect. Instead, we should use ""that"": + What did you ask that saw? The use of ""saw"" is incorrect. Instead, we should use ""saw"" in the past tense: + What did you ask that saw?
"
1	" None
"
0	" There are two grammar mistakes in the sentence: The use of ""can will"" is incorrect. Instead, we should use ""can"" or ""will"" separately: + He can go. + He will go. The use of ""go"" is incorrect. Instead, we should use a verb that matches the tense and mood of the sentence: + He can go. + He will go.
"
0	" There are two grammar mistakes in the sentence: The question mark is placed incorrectly. Instead, we should use a question mark only at the end of the sentence: + How fierce was the battle? The word ""the"" is incorrect. Instead, we should use ""a"" or ""an"" depending on whether the first letter of the next word is a vowel or a consonant: + How fierce was the battle? + How fierce a battle was it?
"
0	" There are two grammar mistakes in the sentence: The use of ""which"" twice in the same sentence is redundant and unnecessary. Instead, we should use ""that"" to introduce the first noun, and ""which"" for the second one: + Which king did you ask that invaded which city? The use of ""did"" is incorrect. Instead, we should use the past tense of the helping verb ""do"" to match with the past participle ""invaded"": + Which king did you ask that invaded which city?
"
0	" There are two grammar mistakes in the sentence: ""It is some disgruntled old pigs"" - The correct phrase would be ""There are some disgruntled old pigs"" ""that humans love to eat"" - The correct punctuation would be a comma followed by ""that"" to create a comma splice. The sentence should be ""It is some disgruntled old pigs in those ditches that humans love to eat.""
"
0	" There are two grammar mistakes in the sentence: ""That banana is eating the monkey"" - This sentence is not grammatically correct because it is not possible for an inanimate object like a banana to eat something. The correct sentence would be ""The monkey is eating the banana"" or ""The banana is being eaten by the monkey."" ""the monkey"" - It is not clear what the subject of the sentence is. The sentence would be improved by specifying the subject, such as ""The monkey is eating the banana that it stole from the fruit stand.""
"
0	" There is a grammar mistake in the sentence: ""Burn them!"" - This sentence is missing an object for the verb ""burn."" It is not clear what is being burned. The sentence would be improved by specifying the object, such as ""Burn the letters!"" or ""Burn the trash!""
"
0	" There are two grammar mistakes in the sentence: ""It stinks that Aphrodite is omnipotent"" - This sentence is not grammatically correct because the verb ""stinks"" is not in the correct tense. The correct verb form would be ""stinks"" for the present tense, or ""stunk"" for the past tense. ""It stinks that Aphrodite is omnipotent"" - This sentence is not grammatically correct because ""Aphrodite"" is a proper noun and should be capitalized. The correct sentence would be ""It stinks that Aphrodite is omnipotent.""
"
0	" The grammar mistake in the sentence is that the verb ""seems"" is not in the correct tense. The correct form of the verb would be ""seem"" for the present tense. The sentence should be ""Agamemnon seems to be a maniac.""
"
1	" None
"
1	" None
"
0	" The grammar mistake in the sentence is that the verb ""inquired"" is not in the correct tense. The correct form of the verb would be ""inquire"" for the present tense. The sentence should be ""I inquired when we could leave.""
"
0	" The grammar mistake in the sentence is that it is missing an object for the verb ""kicked."" It is not clear what was kicked. The sentence would be improved by specifying the object, such as ""They kicked the ball"" or ""They kicked the dog.""
"
0	" The grammar mistakes in the sentence are: The verb ""ate"" is not in the correct tense. The correct form of the verb would be ""eat"" for the present tense. The subject of the sentence is not specified. It is not clear what is performing the action of eating the banana.
"
0	" The grammar mistakes in the sentence are: The verb ""like"" is not in the correct tense. The correct form of the verb would be ""would like"" for the future tense. The verb ""could"" is not in the correct tense. The correct form of the verb would be ""can"" for the present tense. The sentence should be ""I would like to swim.""
"
1	" None
"
0	" The grammar mistake in the sentence is that it is not possible for a bookcase to run. The verb ""ran"" is in the past tense, which implies that the bookcase performed an action in the past. However, bookcases are inanimate objects and cannot perform actions. The sentence is a result of a misplaced modifier. The sentence should be modified to make it grammatically correct. For example, ""The bookcase was running"" could be revised to ""The bookcase was being pushed by someone.""
"
1	" None
"
0	" The grammar mistake in the sentence is a missing article. ""Muscle bound"" should be preceded by an article, either ""an"" or ""a,"" depending on the context. The sentence should be revised to ""Anson became muscle-bound."""
