label	explanation	correction
0	" The grammar mistake in your sentence is that it should be ""if"" instead of ""I'm sure."" The correct way to say it would be: ""If we even got these tickets!"" "	" The correct version of the sentence is: ""If we even got these tickets!""
"
1	 There are no grammar mistakes in the sentence. 	" The correct version of the sentence is: ""I'm even sure we got these tickets!""
"
0	" The grammar mistake in your sentence is that it should be ""for"" instead of ""have"" before ""sympathy."" The correct way to say it would be: ""It's not because I have any sympathy for urban guerillas that I helped him."" "	" The correct version of the sentence is: ""It's not because I have any sympathy for urban guerillas that I helped him.""
"
1	 There are no grammar mistakes in the sentence. 	" The correct version of the sentence is: ""It isn't because Sue said anything bad about me that I'm angry.""
"
0	" The grammar mistake in your sentence is that it should be ""because"" instead of ""that"" to indicate the reason for John's whining. The correct way to say it would be: ""That he was hungry, John whined because he was hungry."" "	" The correct version of the sentence is: ""That he was hungry, John whined because he was hungry.""
"
0	" The grammar mistake in your sentence is that it should be ""I gave Mary a book after the party"" instead of ""I gave Mary after the party a book."" "	" The correct version of the sentence is: ""I gave Mary a book after the party.""
"
0	" The grammar mistake in your sentence is that it should be ""I really like her because she's so pleasant"" instead of ""as for Mary I really like her."" "	" The correct version of the sentence is: ""I really like her because she's so pleasant.""
"
1	 There are no grammar mistakes in the sentence. 	" The correct version of the sentence is: ""Though he may hate those who criticize Carter, it doesn't matter.""
"
0	" The grammar mistake in your sentence is that it should be ""Without a job, John would be happy"" instead of ""With no job would John be happy."" "	" The correct version of the sentence is: ""Without a job, John would be happy.""
"
1	 There are no grammar mistakes in the sentence. 	" The correct version of the sentence is: ""I have much of the manuscript left to type.""
"
1	 There are no grammar mistakes in the sentence. 	" The correct version of the sentence is: ""He's a more reliable man.""
"
0	" The grammar mistake in your sentence is that it should be ""I don't want any trouble"" instead of ""Any trouble is what I don't want."" "	" The correct version of the sentence is: ""I don't want any trouble.""
"
0	" The grammar mistake is that the verb ""grow"" should be in its base form ""grow"" instead of ""grows"" since the subject ""they"" is singular and not plural. "	" The correct version of the sentence would be: ""They may grow as high as bamboo.""
"
0	" The grammar mistake is that the phrase ""as many errors as 20"" is incorrect. It should be ""as much error as 20"" or ""as many errors as 20 errors."" "	" The correct version of the sentence would depend on what you are trying to say. Here are two possible correct versions: ""Some of them made as much error as 20."", ""Some of them made as many errors as 20 errors.""
"
0	" The grammar mistake is that the subject of the sentence, ""Sally,"" is singular and not plural, so the verb ""kissed"" should be in its singular form ""kissed"" instead of ""kissed himself."" "	" The correct version of the sentence would be: ""Sally kissed herself.""
"
0	" The minor grammar mistake is that the phrase ""loves magazine ads"" should be in quotes to indicate that it is a specific thing that Rosie loves. "	" The correct version of the sentence would be: ""Drew believes I think Rosie loves magazine ads.""
"
1	 None 	" The correct version of the sentence is: ""Dave, Dan, Erin, Jaime, and Alina left.""
"
1	 None 	" The correct version of the sentence is: ""Hopefully, we'll make it through the winter without snow.""
"
0	" The subject of the sentence ""Blue leather"" is incorrect. ""Blue leather"" is not a person and therefore cannot show anything. It is also not clear what is being shown by the blue leather. "	" The correct version of the sentence would be: ""Betsy's blue leather shows that she is pretty."" In this version, ""Betsy's blue leather"" is the subject, and ""shows"" is the correct verb to use. Additionally, it is clear that the blue leather is showing that Betsy is pretty.
"
1	 None 	" The correct version of the sentence is: ""Gwen hit the baseball.""
"
0	" The subject of the sentence, ""that,"" is not clear and doesn't make sense in this context. It doesn't make sense to say ""that you knew the answer."" "	" The correct version of the sentence would be: ""I hit that you knew the answer."" or ""I hit you that you knew the answer."" In the first version, ""that"" refers to the object that was hit, and in the second version, ""you"" is the object that was hit.
"
1	 None 	" The correct version of the sentence is: ""I've lost my wallet or I've lost my mind."" This sentence is grammatically correct and means that you are unsure whether you have lost your wallet or lost your mind.
"
1	 None 	" The correct version of the sentence is: ""It was a brand new car that he bought.""
"
1	 None 	" The correct version of the sentence is: ""He likes cookies and he hates crumb cake.""
"
0	" The subject of the sentence, ""They,"" does not agree with the verb ""chased."" The correct subject would be ""He"" or ""They"" depending on the intended meaning. "	" The correct version of the sentence would be: ""He chased the man with the car."" or ""They chased the man with the car.""
"
1	 None 	" The correct version of the sentence is: ""I didn't have a red cent.""
"
0	" The subject of the sentence, ""the book of poems,"" is not clear and doesn't make sense in this context. It doesn't make sense to say ""the book of poems takes a very long time to read."" "	" The correct version of the sentence would be: ""From Blackwell's book of poems takes a very long time to read.""
"
0	" The grammar mistake is that the sentence is missing an article before ""red cover."" It should be ""the red cover"" to specify which cover is being referred to. "	" The correct version of the sentence is: ""The one with a red cover takes a very long time to read.""
"
1	 None. 	" The correct version of the sentence is: ""John has a fear of dogs.""
"
0	" The grammar mistake is that the sentence is missing an article before ""building."" It should be ""the building"" to specify which building is being referred to. "	" The correct version of the sentence is: ""The building's roof is leaking.""
"
0	" The grammar mistake is that the sentence is missing an article before ""panther."" It should be ""the panther"" to specify which panther is being referred to. "	" The correct version of the sentence is: ""The panther's coat is dark black.""
"
1	 None. 	" The correct version of the sentence is: ""Colin asked if they could get a mortgage.""
"
0	" The grammar mistake is that the sentence is in the wrong order. It should be ""The man who I saw get into the cab robbed the bank."" to clarify that the man who was seen getting into the cab is the same man who robbed the bank. "	" The correct version of the sentence is: ""The man who I saw get into the cab robbed the bank.""
"
1	 None. 	" The correct version of the sentence is: ""I know you eat asparagus.""
"
0	" The grammar mistake is that the sentence is in the wrong order. It should be ""John's drum will always bother me"" to clarify that the drum belonging to John is the thing that will always bother you. "	" The correct version of the sentence is: ""John's drum will always bother me.""
"
1	 None. 	" The correct version of the sentence is: ""An evil thought struck Dave.""
"
1	 None. 	" The correct version of the sentence is: ""In the classroom, John put the book on the table.""
"
1	 None. 	" The correct version of the sentence is: ""Phillip gave the medal to the soldier.""
"
0	" The grammar mistake is that the sentence is missing an article before ""Andy."" It should be ""Andy"" instead of ""Andy to"" to clarify that it is Andy who is being referred to. "	" The correct version of the sentence is: ""Heidi thinks that Andy eat salmon flavored candy bars.""
"
1	 None. 	" The correct version of the sentence is: ""Heidi thinks that Andy should eat salmon flavored candy bars.""
"
1	 None. 	" The correct version of the sentence is: ""He danced.""
"
0	" The grammar mistake is that the sentence is missing an auxiliary verb before ""did."" It should be ""Did Calvin his homework?"" to form a question. "	" The correct version of the sentence is: ""Did Calvin do his homework?""
"
0	" The grammar mistake is that the preposition ""in"" is not necessary in this sentence, as the action of slapping is already taking place in the class. "	" The correct version of the sentence is: ""Sylvia was slapping Jeff upside the head during martial arts class.""
"
0	" The grammar mistake is in the use of the word ""I'd"" instead of ""I would"" or ""I will"" in the future tense. The contraction ""I'd"" is only used in the present tense. "	" None. The correct version of the sentence would be: ""If I were a rich man, I would buy a diamond ring.""
"
0	" The grammar mistake is in the use of the word ""he'd"" instead of ""he would"" or ""he will"" in the future tense. The contraction ""he'd"" is only used in the present tense. "	" None. The correct version of the sentence would be: ""If he were a rich man, he would buy a diamond ring.""
"
1	 None. 	" The sentence is grammatically correct as it is.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
0	" The grammar mistake is in the use of the past participle ""sunk"" without a auxiliary verb like ""was"" or ""were."" "	" None. The correct version of the sentence would be: ""Was sunk"" or ""Were sunk"" depending on the subject.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
1	 None. 	" The sentence is grammatically correct as it is.
"
0	" The grammar mistake in your sentence is that the verb ""loves"" should agree in number with its subject ""Mary."" Since ""Mary"" is singular, the verb ""loves"" should be in the third-person singular form ""love,"" not ""loves."" "	" The correct version of the sentence is: ""John thinks that Mary loves herself.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The grammar mistake in your sentence is that the word ""any"" is used as a singular pronoun, but it should be used as a plural pronoun to agree with the plural noun ""owl."" "	" Additionally, the verb ""hunts"" should agree in number with its subject ""owl,"" which is plural. The correct version of the sentence is: ""Owls hunt mice.""
"
0	" The grammar mistake in your sentence is that the word ""any"" should be replaced with a specific noun, such as ""a"" or ""an,"" to begin the sentence. Additionally, the verb ""didn't eat"" should be in the past tense to agree with the past tense of the auxiliary verb ""didn't."" "	" The correct version of the sentence is: ""A man didn't eat dinner.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The grammar mistake in your sentence is that the phrase ""marked with black stripes"" is a prepositional phrase that describes the fur of a tiger, but it should be set off with a pair of commas to show that it is nonessential to the meaning of the sentence. "	" The correct version of the sentence is: ""Any tiger, marked with black stripes, has orange fur.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The subject of the sentence ""Any pilot on duty today"" is plural, but the verb ""could be flying"" is in the singular form ""could be flying."" This creates a mismatch in the number of the subject and the verb. "	" The correct version of the sentence is: ""Any pilots on duty today could be flying this plane.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The sentence contains two past tense verbs, ""beat"" and ""were beaten,"" which are in conflict with each other. The past participle ""beaten"" indicates a passive verb, which doesn't make sense in this context. "	" The correct version of the sentence is: ""The Dodgers beat the Red Sox and lost to the Giants.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" There are two grammar mistakes in the sentence. The first mistake is the use of ""and"" between the two clauses ""Mary loves"" and ""Sally hates."" ""And"" is a conjunction that connects two clauses that are grammatically equal. In this case, ""Mary loves"" and ""Sally hates"" are not grammatically equal, so ""and"" is not the correct conjunction to use. The correct conjunction to use is ""that"" or ""who,"" depending on whether you want to use a relative clause or a nominal clause. The second mistake is the use of ""computed"" instead of ""computes."" The sentence is in the past tense, so ""computed"" should be used instead of ""computes."" "	" The correct version of the sentence should be: ""The man that Mary loves and Sally hates computed my tax.""
"
0	" The grammar mistakes are: The use of the relative pronoun ""which"" instead of ""that"" or ""who"" to refer to the kennel. The incorrect verb form ""made"" instead of ""makes"" or ""made"" depending on the tense required. The preposition ""to"" is missing between ""has"" and ""been stolen."" "	" The correct version of the sentence could be: ""The kennel that Mary made, where Fido sleeps, has been stolen.""
"
0	" The sentence has a grammatical mistake. The original sentence is in the form of parallelism, where both clauses are supposed to have the same grammatical structure. The first clause ""Tom said he would"" has a correct structure, but the second clause ""Bill actually did eat a raw eggplant"" should have the same structure as the first clause to maintain parallelism. "	" The correct version of the sentence is: ""Tom said he would, and Bill actually did, eat a raw eggplant.""
"
0	" The grammar mistake is that ""secret fiancée"" is not set off with a pair of commas to indicate it is nonessential to the sentence. "	" The correct version of the sentence would be: The wealthy young man bought that piano for his fiancée, whom he kept secret.
"
0	" The grammar mistake is that the sentence is inactive and lacks a verb for the subject ""the dog."" "	" The correct version of the sentence would be: The dog stole the turkey by digging under the fence.
"
1	 None. 	" The sentence is already grammatically correct.
"
1	 None. 	" The sentence is already grammatically correct.
"
0	" The grammar mistake is that the phrase ""which you gave me"" is not set off with a pair of commas to indicate it is nonessential to the sentence. "	" The correct version of the sentence would be: I like the book that you gave me.
"
1	 None. 	" The sentence is already grammatically correct.
"
0	" The grammar mistake is that the verb ""asked"" is in the past tense, while the phrase ""was Alison coming to the party"" is in the present tense, which creates a mismatch in tense. "	" The correct version of the sentence would be: She asked if Alison was coming to the party.
"
0	" The grammar mistake is that the past perfect tense ""had been"" is used with the past participle ""offended,"" which creates a mismatch in tense. "	" The correct version of the sentence would be: They realized that Sir Thomas had never been so offended.
"
1	 None. 	" The sentence is already grammatically correct.
"
1	 None. 	" The sentence is already grammatically correct.
"
0	" The grammar mistake is that ""with"" should be replaced with ""and"" to make the sentence grammatically correct. "	" The correct version of the sentence would be: He left the train and somebody else's wallet in his pocket.
"
1	 None. 	" The sentence is already grammatically correct.
"
1	 None. 	" The sentence is already grammatically correct.
"
0	" The grammar mistake is that the clause ""that the Dome was dull"" should be set off with a pair of commas to indicate it is nonessential to the sentence. "	" The correct version of the sentence would be: The idea dismayed the Prime Minister, that the Dome was dull.
"
0	" The grammar mistake is that the verb ""did"" should be in its past participle form ""done"" to agree with the past participle form of the main verb ""came."" "	" The correct version of the sentence would be: He came right in without so much as a knock.
"
1	 None. 	" The sentence is already grammatically correct.
"
1	 None. 	" The sentence is already grammatically correct.
"
1	 None. 	" The sentence is already grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The subject of the second clause (Pat) should be in agreement with the subject of the first clause (Pat). Also, the verb ""was awarded"" should be in the past tense to match the past tense of the second clause. "	" The correct version of the sentence would be: ""Pat was awarded the Golden Fleece Award and was very upset about it.""
"
0	" There are two grammar mistakes in the sentence: ""alienated cats"" is not a grammatically correct phrase. The correct preposition to use when talking about alienating something is ""from,"" not ""and."" ""beating his dog"" is in the present participle form and should be in the past tense, as the action is completed. "	" The correct version of the sentence would be: ""Kim alienated the cats and beat his dog.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" There is a grammatical mistake in the sentence. The verb ""buying"" should be in its base form ""buy"" as it is the object of the preposition ""and."" "	" The correct version of the sentence would be: ""She goes and buying some whiskey.""
"
0	" There is a grammatical mistake in the sentence. The subject of the sentence is ""Kim and Terry,"" which is a plural subject, so the verb should be in its third-person plural form ""are"" instead of ""is."" "	" The correct version of the sentence would be: ""Kim and Terry are happy.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" There are two grammar mistakes in the sentence: The verb tense of the first clause (""will put"") should match the timing of the second clause (""before tomorrow""). The subject of the second clause (""a picture of Bill"") should be in the plural form ""pictures"" to match the plural subject ""you."" "	" The correct version of the sentence would be: ""This girl in the red coat will put pictures of Bill in the mailbox and on your desk before tomorrow.""
"
0	" There is a repeated phrase in the sentence, ""this girl in the red coat will put a picture of Bill on your desk before tomorrow."" It can be simplified to ""this girl in the red coat will place a picture of Bill on your desk before tomorrow."" "	" The correct version of the sentence would be: ""Put a picture of Bill on your desk before tomorrow. This girl in the red coat will place a picture of Bill on your desk before tomorrow.""
"
0	" The correct subject of the sentence is ""this girl in the red coat,"" but it is not clear who or what ""Picture of Bill"" refers to. "	" The correct version of the sentence would be: ""This girl in the red coat will put a picture of Bill on your desk before tomorrow.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The subject of the sentence, ""John,"" is in the past tense, but the verb ""became"" is in the past participle form, which is used in the passive voice. The sentence suggests that flying became deadly, rather than John being afraid of flying. "	" The correct version of the sentence would be: ""John became afraid of flying.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The subject of the sentence, ""Mary,"" is in the wrong place. It should come before the verb ""cut."" "	" The correct version of the sentence would be: ""Mary cut the paper.""
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The correct subject of the sentence is ""two inspectors,"" but it is not clear who or what ""the INS"" refers to. "	" The correct version of the sentence could be: ""Suddenly, two inspectors from the INS arrived.""
"
0	" The correct subject of the sentence is ""the soup,"" but the verb ""cooks"" is in the wrong tense. It should be in the present tense to describe a continuous action. "	" The correct version of the sentence could be: ""The soup is cooking and thickening.""
"
1	 None. 	" The sentence is grammatically correct.
"
1	 None. 	" The sentence is grammatically correct.
"
0	" The correct subject of the sentence is ""I,"" but it is not clear who or what ""the student"" refers to. "	" The correct version of the sentence could be: ""I saw even the student.""
"
0	" There are two grammar mistakes in your sentence: The verb ""whispered"" should be in its past participle form ""whispered"" to function as the past participle of the action ""leave"". The word ""left"" should be in its base form as it is the object of the verb ""whispered"". "	" The correct version of the sentence would be: ""John whispered that Mary had left.""
"
0	" The grammar mistake in your sentence is that ""Mary wonders that Bill will come"" is a sentence fragment and not a grammatically correct sentence. "	" The correct version of the sentence would be: ""Mary wonders whether Bill will come.""
"
0	" The grammar mistake in your sentence is that ""theater"" is misspelled and should be ""theatre"". "	" The correct version of the sentence would be: ""Sophie will go to the theatre.""
"
1	 There are no grammar mistakes in your sentence. 	" The correct version of the sentence is: ""John finished the cake and drank the lemonade.""
"
0	" The grammar mistake in your sentence is that ""herself"" is used as a subject, but it is not a noun. Instead, ""Mary"" is the subject of the sentence. "	" The correct version of the sentence would be: ""Mary likes Mary's mother."" or ""Mary likes her mother.""
"
0	" The grammar mistake in your sentence is that ""some of the other boys"" is redundant as ""the other boys"" already implies a group of multiple individuals. "	" The correct version of the sentence would be: ""Each of the boys fought with the other boys.""
"
0	" The grammar mistakes in your sentence are: ""himself"" is reflexive pronoun and it should be used as an object not subject. ""likes"" is not the correct verb, it should be ""likes himself"" "	" The correct version of the sentence would be: ""John's mother likes himself.""
"
0	" The grammar mistakes in your sentence are: ""himself"" is reflexive pronoun and it should be used as an object not subject. ""revealed"" is not the correct verb, it should be ""revealed herself"" "	" The correct version of the sentence would be: ""Mary revealed herself to John.""
"
0	" The grammar mistakes in your sentence are: ""himself"" is reflexive pronoun and it should be used as an object not subject. ""saw"" is not the correct verb, it should be ""saw himself"" "	" The correct version of the sentence would be: ""Mary believes that Bill saw himself.""
"
0	" The grammar mistakes in your sentence are: ""themselves"" is reflexive pronoun and it should be used as an object not subject. ""heard"" is not the correct verb, it should be ""heard that they criticized themselves."" "	" The correct version of the sentence would be: ""John heard that they criticized themselves.""
"
1	 There is no strict grammar mistake in your sentence. 	" The correct version of the sentence is: ""Mary thinks that she is smart."". This sentence is grammatically correct and conveys that Mary believes she is intelligent.
"
0	" The grammar mistake in your sentence is that ""is"" should be replaced with ""be"" because ""sad"" is a linking verb and needs a subject complement to complete its meaning. "	" The correct version of the sentence would be: ""Henry found that Bill is sad"" should be changed to ""Henry found that Bill is feeling sad.""
"
0	" The grammar mistake in your sentence is that ""considers"" is in the present tense while ""proud"" is a past participle, making the sentence grammatically incorrect. "	" The correct version of the sentence would be: ""John considers himself to be proud of Mary."" or ""John considers himself proud of Mary.""
"
0	" The grammar mistake in your sentence is that ""there"" is not a proper preposition to use in this context. It is not clear what you are trying to convey with ""before there"". "	" The correct version of the sentence would be: ""You should sit before you go there.""
"
1	 There are no grammar mistakes in your sentence. 	" The correct version of the sentence is: ""There is a nurse available.""
"
0	" The grammar mistakes in your sentence are: ""everyone"" is repeated in the sentence, it is not necessary to use it twice ""to sleep"" should be ""that they sleep"" or ""so that they can sleep"" "	" The correct version of the sentence would be: ""Everyone hopes that everyone can sleep.""
"
0	" The subject of the sentence is ""everyone"" which is a plural noun, but the verb ""hopes"" is singular. This is a mismatch in number. "	" The correct version of the sentence would be: ""Everyone hopes that he will sleep."" or ""Everyone hopes that she will sleep."" to make it grammatically correct by matching the subject and verb in number.
"
0	" The grammatical mistake is that the phrase ""giving the Blood, Sweat and Tears speech"" should be in commas to set it off as a parenthetical expression, but it is not. "	" The correct version of the sentence would be: ""Only Churchill remembered Churchill giving the Blood, Sweat and Tears speech."" with the addition of commas before and after the phrase ""giving the Blood, Sweat and Tears speech"" to make it grammatically correct.
"
0	" The grammatical mistake is that the verb ""promise"" is in the wrong tense. It should be in the present tense, ""promises"" to match the present tense of the other verbs in the sentence. "	" The correct version of the sentence would be: ""John promises Mary to shave himself."" with the verb ""promise"" in the present tense to make it grammatically correct.
"
0	" In the sentence, ""should"" is an auxiliary verb that is used to form the verb ""should sleep"" or ""should go to sleep"" which is the infinitive phrase that tells what the subject (Mary) should do. The auxiliary verb ""should"" is used to indicate the suggestion or advice given by John to Bill. ""Should"" is not a linking verb, it is used to help form the past tense of other verbs. "	" The correct version of the sentence would be ""John convinced Bill that Mary should sleep."" or ""John convinced Bill that Mary should go to sleep.""
"
0	" The sentence has a few grammar mistakes. In the original sentence, ""did so"" is not a correct way to form the past participle of the verb ""do"". The correct form is ""did"" or ""didn't"" depending on the tense of the sentence. Also, ""did"" is not a linking verb, it is used to help form the past tense of other verbs, in this case, ""were doing"" is the correct form of the present participle of the verb ""do"" which is used as the main verb in the sentence, it is used to indicate the action being done by the subject ""you"" while the subject ""Bill"" is being seen by the speaker. You can see this construction, ""was/were + verb-ing"" in many sentences such as ""I was playing when he called."" or ""She was cooking dinner while I was studying."" "	" The correct version of the sentence would be ""I saw Bill while you were doing so Mary.""
"
0	" The sentence has a few grammar mistakes. In the original sentence, ""did"" is not a linking verb, it is used to help form the past tense of other verbs. The correct form of the verb ""do"" is ""did"" in this sentence because it's in the past tense. Also, the subject of the sentence is ""Bill"" and the object of the sentence is ""Mary"" so it should be ""Bill gave a book to Mary"" not ""give a book was Bill"". "	" The correct version of the sentence would be ""What Bill did was give a book to Mary.""
"
1	 None 	" The correct version of the sentence is ""The bears sniffed.""
"
0	" The grammar mistake in the sentence is the lack of a verb. In the original sentence, ""to steal talismans from witches"" is a noun phrase which is used as the subject of the sentence, but it is not a complete sentence because it is missing the verb. A sentence must have a verb to express the action or state of being of the subject. "	" The correct version of the sentence would be ""To steal talismans from witches is dangerous."" or ""Stealing talismans from witches is dangerous.""
"
0	" The grammar mistake in the sentence is the lack of a verb after ""demonized"". In the original sentence, ""Anson demonized"" is a verb phrase which is used as the predicate of the sentence, but it is not a complete sentence because it is missing the object of the verb. A sentence must have a verb and an object to express the action of the subject. "	" The correct version of the sentence would be ""Anson demonized the town."" or ""Anson demonized the residents of the town.""
"
0	 The grammar mistake in the sentence is the lack of a pronoun to indicate the subject of the sentence.  	" The correct version of the sentence would be ""You kicked yourself."" or ""Yourselves kicked yourselves.""
"
0	" The sentence is grammatically incorrect because it is an example of a double negative, which is not typically used in English. The phrase ""I'd never read"" already implies that you haven't read the book, so repeating ""never"" is redundant. "	" The correct version of the sentence would be: ""The book that I said I'd never read.""
"
0	" The sentence is grammatically incorrect because the phrase ""demonized up"" is not a grammatically correct phrase. ""Demonize"" is a verb that means to portray someone or something as evil or morally corrupt, so it doesn't make sense to use it in this context. The phrase ""up the Khyber"" is also not clear in meaning, as the Khyber is a region in Asia and it's not clear what ""up"" means in this context. "	" The correct version of the sentence would be: ""Anson demonized the Khyber,"" or ""Anson portrayed the Khyber as evil.""
"
1	 There are no grammar mistakes in the sentence. 	" The sentence is grammatically correct and it means that the statement that you might be going to the party is not true.
"
0	 The main grammar mistake in the sentence is the lack of a subject. The sentence is missing a subject, which is the person or thing that is performing the action of kicking. 	" The correct version of the sentence would be: ""I will kick you"" or ""He will kick you"" depending on the context, that way the sentence is clear and it convey the meaning that you want to express.
"
1	 There are no grammar mistakes in the sentence. 	" The sentence is grammatically correct and it means that Jason convinced the doctor to treat Medea.
"
0	" The main grammar mistake in the sentence is the use of the word ""get"" and the word order. The sentence should be in the form of a question, and the word ""get"" should be replaced with ""get an accurate description from"" or ""get an accurate description of"" "	" The correct version of the sentence would be: ""Who did you get an accurate description of?"" or ""From whom did you get an accurate description of?"" depending on the context, that way the sentence is clear and it convey the meaning that you want to express.
"
1	 There are no grammar mistakes in the sentence. 	" The sentence is grammatically correct and it means that the person named Peter who is liked by everyone was present at the party.
"
1	 There are no grammar mistakes in the sentence. 	" The sentence is grammatically correct and it means that the government has imposed a fine.
"
1	 There are no grammar mistakes in the sentence. 	" The sentence is grammatically correct and it means that you are asking if Athena helped you.
"
0	" The main grammar mistake in the sentence is the use of the word ""the"" before ""man."" The sentence should be in the form of a question, and the word ""the"" should be removed before ""man"" "	" The correct version of the sentence would be: ""Did you want to meet the man I saw?"" or ""Did you want to meet the man I saw?"" depending on the context, that way the sentence is clear and it convey the meaning that you want to express.
"
0	" The main grammar mistake in the sentence is the use of the word ""demonized."" It is not a verb that is commonly used in English and it is not clear what it means in this context. "	" The correct version of the sentence would be: ""Anson criticized David every day"" or ""Anson made fun of David every day"" depending on the context, that way the sentence is clear and it convey the meaning that you want to express.
"
1	 There are no grammar mistakes in the sentence. 	" The sentence is grammatically correct and it means that there is a program about Euripides on Radio 4 tonight. It is a clear and concise sentence, it convey the meaning that you want to express.
"
1	 There are no grammar mistakes in the sentence. 	" The sentence is grammatically correct and it means that Medea denied that she poisoned the phoenix.
"
1	 There are no grammar mistakes in the sentence. 	" The sentence is grammatically correct and it means that the elixir was hidden in a hole in the ground.
"
0	" The grammar mistake in your sentence is the incorrect use of the adverb ""extremely"" before the adverb ""frantically."" The correct order for these two adverbs is ""frantically"" before ""extremely."" "	" The correct version of the sentence would be: ""Frantically, Anson danced extremely at Trade 1.""
"
0	" The grammar mistake in your sentence is the incorrect use of the word ""who"" after ""Medea gave."" The correct word to use in this sentence would be ""what."" "	" The correct version of the sentence would be: ""What did you ask Medea gave?""
"
1	 There are no grammar mistakes in your sentence. 	" The correct version of the sentence is: ""It's Anson that I like.""
"
0	" The grammar mistake in your sentence is the incorrect use of the preposition ""to"" after ""nurse."" The correct preposition to use in this sentence would be ""with."" "	" The correct version of the sentence would be: ""Medea tried to poison her children with the nurse.""
"
0	" The grammar mistake in your sentence is the incorrect use of the verb ""know"" and the subject ""I."" The correct order for these two elements should be ""I know"" and not ""know I."" "	" The correct version of the sentence would be: ""I know that I feel you.""
"
0	" The grammar mistake in your sentence is the incorrect order of the auxiliary verb ""can"" and the subject ""he."" The correct order should be ""can he"" and not ""he can."" "	" The correct version of the sentence would be: ""Can he do it?""
"
0	" The grammar mistake in your sentence is the incorrect use of the pronoun ""that."" The correct pronoun to use in this sentence should be ""it"" instead. "	" The correct version of the sentence would be: ""I ate that she was happy.""
"
1	 There are no grammar mistakes in your sentence. 	" The correct version of the sentence is: ""Anson believed himself to be handsome.""
"
1	 There are no grammar mistakes in your sentence. 	" The correct version of the sentence is: ""We arrived about six o'clock.""
"
0	" The grammar mistake in your sentence is the incorrect order of the verb ""fight"" and the auxiliary verb ""is having."" The correct order should be ""is having fought"" and not ""having fought is."" "	" The correct version of the sentence would be: ""Gilgamesh is having fought the dragon.""
"
0	" The grammar mistake in your sentence is the incorrect use of the reflexive pronoun ""himself."" The correct reflexive pronoun to use in this sentence should be ""himself"" instead. "	" The correct version of the sentence would be: ""Anson thought that he himself was happy.""
"
1	 There are no grammar mistakes in your sentence. 	" The correct version of the sentence is: ""Fortunately, Hermione passed biology.""
"
0	" The grammar mistake in your sentence is the incorrect order of the phrases ""not going"" and ""washing my hair."" The correct order should be ""going to the party and washing my hair"" and not ""washing my hair and not going to the party."" "	" The correct version of the sentence would be: ""I might be going to the party and washing my hair.""
"
0	" The grammar mistake in your sentence is the incorrect use of the reflexive pronoun ""myself."" The correct reflexive pronoun to use in this sentence should be ""myself"" instead. "	" The correct version of the sentence would be: ""I thought he liked me.""
"
1	 There are no grammar mistakes in your sentence. 	" The correct version of the sentence is: ""The butler sent the poison to Dinah.""
"
0	" The grammar mistake in your sentence is the incorrect use of the adverbs ""to seem"" and ""to be."" The correct order should be ""to seem to be"" instead of ""to be to seem."" "	" The correct version of the sentence would be: ""Jason seems to be sick.""
"
0	" The subject of the sentence ""you"" is not clearly stated. The sentence should start with ""What did you ask..."" to clearly state the subject. "	" ""What did you ask who saw?"" should be corrected to ""What did you ask who saw?""
"
1	 None. 	" The sentence is grammatically correct and does not need any correction.
"
