label	explanation
0	" The verb ""pick"" should be in the imperative mood, which is used to give commands or instructions. The corrected sentence would be ""Pick any flower you see."" In the sentence, the verb ""pick"" should be in the imperative mood to give a command or instruction. The subject of the sentence is implied as ""you,"" and the verb ""pick"" should be in the imperative form ""pick"" to give a command. However, the sentence is still grammatically correct if we consider the verb ""pick"" as a suggestion or recommendation rather than a command, in which case the sentence would be ""You must pick any flower you see.""
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is that it is structured as if the Dodgers beat both the Red Sox and the Giants, but the sentence suggests that the Dodgers lost to the Giants. The correct way to structure the sentence would be: ""The Red Sox beat the Dodgers and the Giants beat the Dodgers.""
"
1	" None
"
0	" The grammar mistake in your sentence is the lack of clarity in identifying the subject of the sentence. The sentence could be interpreted in two ways: The man who Mary loves computed my tax, and Sally hates him. The man who Mary loves and Sally hates computed my tax. To fix this, you could revise the sentence to clarify the subject. For example: The man that Mary loves and Sally hates computed my tax.
"
0	" The grammar mistake in your sentence is the lack of clarity in identifying the subject of the sentence. The sentence could be interpreted in two ways: The kennel which Mary made, and Fido sleeps in, has been stolen. The kennel which Mary made and Fido sleeps in has been stolen. To fix this, you could revise the sentence to clarify the subject. For example: The kennel that Mary made and Fido sleeps in has been stolen.
"
0	" The grammar mistake in your sentence is the lack of clarity in identifying the subject of the sentence. The sentence could be interpreted in two ways: Tom said he would eat a raw eggplant, and Bill actually did eat a raw eggplant. Tom said he would and Bill actually did eat a raw eggplant. To fix this, you could revise the sentence to clarify the subject. For example: Tom said he would eat a raw eggplant, and Bill actually did eat one too.
"
1	" None
"
0	" The grammar mistake in your sentence is that it is not grammatically correct to attribute an action to an animal without using a helping verb. The correct way to structure the sentence would be: ""Someone stole the turkey, and it is believed to be the dog.""
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the word ""which"" instead of ""that"" to refer to a specific object. ""Which"" is used when referring to something that is not specific or known, whereas ""that"" is used to refer to a specific object.
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the word ""was"" instead of ""is"" after ""asked"". This suggests that the question is in the past tense, but the sentence suggests that the party is still in the future. To correct this, you could use ""is"" instead of ""was"" in the sentence: ""She asked if Alison is coming to the party.""
"
0	" The grammar mistake in your sentence is the use of the word ""never"" to mean ""not ever"" instead of ""not yet"". The sentence is suggesting that Sir Thomas has already been offended, but to the extent that he never has been so offended before. To correct this, you could use ""not yet"" instead of ""never"" in the sentence: ""They realized that Sir Thomas had never been so offended.""
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is that it is not clear who left the train with the wallet in their pocket. The sentence could be interpreted to mean that the person who left the train had stolen the wallet from someone else and had it in their pocket. To make the sentence more clear and grammatically correct, you could add a preposition such as ""He left the train with someone else's wallet in his pocket.""
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is that the word ""that"" is not necessary and is not used correctly. The sentence could be rephrased as ""The idea dismayed the Prime Minister that the Dome was dull."" or ""The idea dismayed the Prime Minister, the Dome was dull."" It is unclear what you're trying to convey, but it seems like you're trying to say that the idea dismayed the Prime Minister because the Dome was dull.
"
0	" The grammar mistake in your sentence is that the verb ""came"" is in the past tense and it is not clear what action is being described. The sentence could be interpreted to mean that the person came into a room and then immediately left without knocking, but it is not clear who the person is and what they did.
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is that it is not clear who broke the window with a hammer. The sentence could be interpreted to mean that the window was broken by someone or something using a hammer, but it is not clear who or what did it. To make the sentence more clear and grammatically correct, you could add a preposition such as ""The window was broken with a hammer by someone"" or ""The window was broken with a hammer by the burglar""
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is the use of ""of"" before ""the opinion."" The correct way to phrase the sentence would be: ""I am both expecting to get the job and of the opinion that it is a desirable one.""
"
0	" The grammar mistake in your sentence is the use of ""and"" before ""very upset."" The correct way to phrase the sentence would be: ""Pat was awarded the Golden Fleece Award and was very upset about it.""
"
0	" The grammar mistakes in your sentence are: The use of ""alienated"" which is not the correct verb to use in this context. A more appropriate verb would be ""terrified"" or ""scared."" The use of ""beating"" as a verb, it should be ""beat"" as it is in past tense. The subject ""Kim"" is singular, but the verb ""alienated"" and ""beat"" are plural, this is a mistake in agreement.
"
1	" None
"
0	" The grammar mistake in your sentence is the use of ""did"" before ""Terry."" The correct way to phrase the sentence would be: ""Which article did Terry file papers without reading?"" It should be ""Terry filed papers without reading which article?""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of ""and"" before ""buying."" The correct way to phrase the sentence would be: ""She goes and buys some whiskey."" It should be ""She goes to buy some whiskey.""
"
0	" The grammar mistake in your sentence is the use of ""is"" before ""happy."" The correct way to phrase the sentence would be: ""Kim and Terry are happy."" It should be ""Kim and Terry are happy.""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of ""will put"" before ""a picture of Bill."" The correct way to phrase the sentence would be: ""This girl in the red coat will put a picture of Bill in the mailbox and on your desk by tomorrow.""
"
0	" The grammar mistake in your sentence is the use of ""will put"" before ""a picture of Bill."" The correct way to phrase the sentence would be: ""This girl in the red coat will put a picture of Bill on your desk by tomorrow."" It should be ""This girl in the red coat will put a picture of Bill on your desk before tomorrow.""
"
0	" The grammar mistake in your sentence is the lack of a verb before ""picture of Bill."" The correct way to phrase the sentence would be: ""This girl in the red coat will put a picture of Bill on your desk by tomorrow."" It should be ""This girl in the red coat will put a picture of Bill on your desk before tomorrow.""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the phrase ""deadly afraid"" which is not grammatically correct. The correct way to phrase the sentence would be: ""John became deadly afraid of flying."" or ""John became afraid of flying to death."" It should be ""John became afraid of flying.""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of ""which"" before ""books about cooking."" The correct way to phrase the sentence would be: ""Henri wants to buy books about cooking. Which books about cooking does he want to buy?"" It should be ""Henri wants to buy books about cooking. Which books does he want to buy about cooking?""
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is the use of ""cut"" as a verb. The correct way to phrase the sentence would be: ""Mary cut the paper."" It should be ""Mary cut the paper with a pair of scissors.""
"
0	" In the first clause, ""It was from six to nine,"" the verb ""was"" should agree in number with the subject ""It,"" which is singular. However, ""from six to nine"" is a prepositional phrase that describes the time period, and it is plural. So, the correct verb to use in this clause is ""was,"" not ""were."" In the second clause, ""it took place from six to nine,"" the verb ""took"" should agree in number with the subject ""it,"" which is singular. However, ""from six to nine"" is a prepositional phrase that describes the time period, and it is plural. So, the correct verb to use in this clause is ""took,"" not ""took.""
"
0	" In the sentence ""Suddenly, there arrived two inspectors from the INS,"" the verb ""arrived"" should agree in number with the subject ""two inspectors,"" which is plural. However, the subject ""there"" is singular and does not agree with the verb.
"
0	" In the sentence ""The soup cooks, thickens,"" the verb ""thickens"" should be in its base form because it is the second verb in the sentence. However, it is in its -s form, which is the third-person singular present tense form of the verb ""thick."" To correct this mistake, you can change the verb ""thickens"" to its base form like this: ""The soup cooks, thicks.""
"
1	" In the sentence ""I gave money to the charity,"" the subject ""I"" is singular, the verb ""gave"" is in the past tense, and the object of the preposition ""to"" is ""the charity."" All of these elements in the sentence are correctly used.
"
1	" In the sentence ""John asked,"" the subject ""John"" is a proper noun and is singular, the verb ""asked"" is in the past tense, and the sentence is a simple sentence that expresses a complete thought.
"
0	" In the sentence ""I saw even the student,"" the word ""even"" is unnecessary and can be removed without changing the meaning of the sentence. To correct this mistake, you can change the word order of the sentence like this: ""I saw the student, even."" Alternatively, you can remove the word ""even"" to form a simpler sentence like this: ""I saw the student.""
"
0	" In the sentence ""John whispered Mary left,"" the past tense verb ""whispered"" does not agree in tense with the past participle verb ""left."" The verb ""left"" should be in its base form, not in its -ed form. In addition, the word order of the sentence is incorrect. The verb ""left"" should be in the second position in the sentence, not the first position. To correct these mistakes, you can change the word order and use the correct form of the verb like this: ""Mary left, and John whispered.""  Alternatively, you can use the past participle form of the verb ""left"" and place it after the verb ""whispered"" like this: ""John whispered that Mary had left.""
"
0	" In the sentence ""Mary wonders that Bill will come,"" the phrase ""that Bill will come"" is a subordinate clause that functions as the direct object of the verb ""wonders."" However, the verb ""wonders"" should agree in number with the subject ""Mary,"" which is singular. Therefore, the verb should be in its -s form, not in its -z form. To correct this mistake, you can change the verb form like this: ""Mary wonders that Bill will come."" Alternatively, you can change the verb tense of ""wonders"" to the present simple tense and place the subordinate clause at the end of the sentence like this: ""Mary wonders Bill will come.""
"
0	" In the sentence ""Sophie will theater,"" the word ""theater"" is spelled incorrectly. The correct spelling is ""theatre"" in American English and ""theater"" in British English. To correct this mistake, you can change the spelling of the word to the correct form like this: ""Sophie will theater."" Alternatively, you can use the possessive form of the word ""theatre"" like this: ""Sophie will the theatre.""
"
0	" In the sentence ""John finished the cake and drank the lemonade,"" the subject ""John"" is singular, the verb ""finished"" is in the past tense, and the two actions are connected using the coordinating conjunction ""and."" All of these elements in the sentence are correctly used.
"
0	" In the sentence ""Herself likes Mary's mother,"" the word ""herself"" is a reflexive pronoun that refers back to the subject ""she."" However, the subject of the sentence is missing, and it is unclear who is doing the liking. To correct this mistake, you can add a subject to the sentence like this: ""Mary likes her mother."" Alternatively, you can use the word ""she"" as the subject of the sentence and place the reflexive pronoun ""herself"" before it like this: ""She likes herself.""
"
0	" The grammar mistake is that the phrase ""with some of the other boys"" is not a prepositional phrase that is correctly connected to the subject ""boys"".
"
0	" The grammar mistake is that the subject of the sentence, ""John's mother"", is in the third person, but the verb ""likes"" should be in the first person. Additionally, the phrase ""likes himself"" is not grammatically correct because ""likes"" is a transitive verb, which means it requires an object to receive the action.
"
0	" The grammar mistake is that the subject of the sentence, ""Mary"", is in the third person, but the verb ""revealed"" should be in the first person. Additionally, the phrase ""revealed himself"" is not grammatically correct because ""revealed"" is a transitive verb, which means it requires an object to receive the action.
"
0	" The grammar mistake is that the subject of the sentence, ""Bill"", is in the third person, but the verb ""saw"" should be in the first person. Additionally, the phrase ""saw himself"" is not grammatically correct because ""saw"" is a transitive verb, which means it requires an object to receive the action.
"
0	" The grammar mistake is that the subject of the sentence, ""they"", is in the third person, but the verb ""criticized"" should be in the first person. Additionally, the phrase ""criticized themselves"" is not grammatically correct because ""criticized"" is a transitive verb, which means it requires an object to receive the action.
"
1	" There is no grammar mistake in your sentence. The subject ""she"" agrees with the verb ""is"" and the sentence is grammatically correct.
"
0	" The grammar mistake is that the verb ""is"" is in the present simple tense, which is typically used for facts or general truths. However, in this sentence, it is being used to describe a temporary state or feeling, which requires the use of the present continuous tense.
"
0	" The grammar mistake is that the verb ""considers"" is in the present simple tense, which is typically used for facts or general truths. However, in this sentence, it is being used to describe an action that is happening now, which requires the use of the present continuous tense.
"
0	" The grammar mistake is that the preposition ""before"" is not correct in this context. Instead, the correct preposition to use would be ""until"".
"
1	" There is no grammar mistake in your sentence. It is a simple sentence that is grammatically correct.
"
0	" The grammar mistakes are: The use of ""everyone"" twice in the same sentence is redundant and unnecessary. It means the same thing twice and can be simplified. The verb ""hopes"" should be in its base form ""hope"" as it is the subject of the sentence.
"
1	" There is no grammar mistake in your sentence. It is a grammatically correct sentence.
"
0	" The grammar mistakes are: The use of ""Churchill"" twice in the same sentence is redundant and unnecessary. It means the same thing twice and can be simplified. The verb ""remembered"" should be in its past participle form ""remembered"" as it is the past tense of the verb. The verb ""giving"" should be in its base form ""give"" as it is the subject of the sentence.
"
0	" The grammar mistakes are: The verb ""promise"" should be in its base form ""promise"" as it is the subject of the sentence. The phrase ""to shave himself"" is unnecessary and redundant as it means the same thing twice.
"
0	" The subject of the sentence ""should sleep"" is not clear. It is unclear whether ""should"" is referring to John, Bill, or Mary. To correct this, you can either make ""should"" refer to Mary, or make it clear that ""should"" is referring to Bill.
"
0	" The main mistake is that the sentence is not grammatically complete. It is unclear who or what is doing the action of ""did so Mary."" Additionally, the order of the words in the sentence is confusing and not clear. To correct this, you could rephrase the sentence with proper subject-verb agreement and clarification of who is doing the action
"
0	" The subject of the sentence ""What Mary did Bill"" is not grammatically correct. The correct subject would be ""What Mary did to Bill,"" or ""What Mary did for Bill."" Additionally, the verb ""was"" should be replaced with a gerund or infinitive phrase that describes what Mary did to Bill.
"
1	" None
"
0	" The main mistake is that the phrase ""to steal talismans from witches"" is not a grammatically correct infinitive phrase. The verb ""to steal"" should be in its base form ""steal,"" and the phrase ""from witches"" should be moved to the end of the sentence for proper sentence structure.
"
0	" The main mistake is that ""demonized"" is not a verb in English. It is unclear what you intended to say, but the correct verb would need to be used in order for the sentence to be grammatically correct.
"
0	" The main mistake is that the subject of the sentence is plural (""you""), but the verb ""kicked"" is in the singular form. In order to correctly match the subject and verb, the verb should be in its plural form ""kicked.""
"
0	" The main mistake is that the sentence is not grammatically complete. It is unclear who said that they would never read the book, and what the relationship is between the speaker and the book. Additionally, the sentence could be rephrased for clarity and conciseness.
"
0	" The main mistake is that ""demonized"" is not a verb in English. It is unclear what you intended to say, but the correct verb would need to be used in order for the sentence to be grammatically correct. Additionally, the phrase ""up the Khyber"" is not grammatically correct and the intended meaning is unclear.
"
1	" None
"
0	" The main mistake is that the sentence is not grammatically complete. It is unclear who or what is being addressed with the command ""Kick you!"" Additionally, the sentence could be rephrased for clarity and conciseness.
"
1	" None
"
0	" The main mistake is that the sentence is not grammatically complete. It is unclear who or what is being referred to with the pronoun ""you,"" and the phrase ""get an accurate description of"" is not grammatically correct.
"
1	" None
"
1	" None
"
1	" None
"
0	" The main mistake is that the sentence is not grammatically complete. It is unclear who or what is being referred to with the pronoun ""you,"" and the phrase ""I saw"" is not grammatically correct.
"
0	" The grammar mistake in your sentence is that the verb ""demonized"" is not in the correct tense. The sentence suggests that Anson is demonizing David every day, but it should be in the present tense to indicate ongoing action. The correct sentence would be: ""Anson demonizes David every day.""
"
0	" The grammar mistake in your sentence is that the verb ""is"" should be in the third person singular form, ""isn't,"" to agree with the singular subject ""there."" Additionally, the word ""on"" should be replaced with ""at"" to correctly indicate the time of the program. The correct sentence would be: ""Is there a program about Euripides on Radio 4 tonight?""
"
1	" None
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the adverb ""extremely"" before the adverb ""frantically."" These two words convey similar meanings, and using them together is redundant. Additionally, ""at Trade"" should be ""at the Trade"" to correctly indicate the location where Anson danced. The correct sentence would be: ""Anson danced frantically at the Trade.""
"
0	" The grammar mistake in your sentence is the use of the word ""who"" instead of ""whom"" in the question. ""Who"" is a pronoun used for subjects, while ""whom"" is a pronoun used for objects. In this sentence, ""Medea gave"" is the object of the preposition ""to,"" so ""whom"" should be used. The correct sentence would be: ""What did you ask Medea whom she gave?""
"
0	" The grammar mistake in your sentence is the use of the pronoun ""that"" instead of ""who"" or ""whom."" ""That"" is typically used to refer to inanimate objects, while ""who"" or ""whom"" is used to refer to people. In this sentence, ""Anson"" is a person, so ""who"" or ""whom"" should be used. The correct sentence would be: ""It's Anson that I like.""
"
0	" The grammar mistake in your sentence is the use of the preposition ""to"" instead of ""with"" between ""Medea"" and ""the nurse."" Additionally, the verb tense of ""tried"" should be in the past tense to match the past tense of ""poison."" The correct sentence would be: ""Medea tried to poison her children with the nurse's help.""
"
0	" The grammar mistake in your sentence is the use of ""know"" as a transitive verb, which does not take an object. Instead, it should be used as a linking verb, which connects the subject to the predicate. The correct sentence would be: ""I felt that I knew you.""
"
0	" The grammar mistake in your sentence is the use of the word ""can"" instead of ""be able to."" ""Can"" is a modal verb that expresses ability or permission, but in this sentence, ""be able to"" would be more appropriate to express the possibility of something happening. The correct sentence would be: ""Will he be able to do it?""
"
0	" The grammar mistake in your sentence is the use of the pronoun ""that"" instead of ""who"" or ""whom"" to refer to a person. ""That"" is a pronoun used to refer to inanimate objects, while ""who"" or ""whom"" is used to refer to people. In this sentence, ""she"" is a person, so ""who"" or ""whom"" should be used. The correct sentence would be: ""I ate that she was happy.""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the preposition ""about"" instead of ""at"" to indicate the time of arrival. The correct sentence would be: ""We arrived at six o'clock.""
"
0	" The grammar mistake in your sentence is the use of the past participle ""fought"" instead of the present participle ""fighting"" to describe the ongoing action of Gilgamesh. The correct sentence would be: ""Gilgamesh is fighting the dragon.""
"
0	" The grammar mistake in your sentence is the use of the pronoun ""himself"" instead of ""he"" to refer to Anson. ""Himself"" is a reflexive pronoun used to refer to oneself, but in this sentence, ""Anson"" is the subject. The correct sentence would be: ""Anson thought that he was happy.""
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the negative form ""not"" after ""going"" which makes the sentence unclear. It would be better to use two separate sentences to convey your meaning clearly. The correct sentence would be: ""I might not go to the party, but I will wash my hair.""
"
1	" None
"
1	" None
"
0	" There are two grammar mistakes in your sentence: ""to seem"" is redundant as ""appear"" already implies that Jason is visible or apparent. Therefore, ""to appear to be"" is sufficient. ""to be sick"" is already implied in ""Jason happens to appear to be sick,"" so repeating it is unnecessary.
"
0	" There is a grammar mistake in your sentence: ""who saw"" should be ""what did you ask who saw?"" Your sentence is missing the verb ""ask"" after ""saw,"" which makes the sentence incomplete and grammatically incorrect.
"
1	" None
"
0	" There is a grammar mistake in your sentence: ""can will go"" should be ""can/will go"" or ""can go/will go."" The order of ""can"" and ""will"" is incorrect. In English, we usually put the modal verbs ""can"" and ""will"" in the order of ""can + verb"" or ""verb + will.""
"
0	" There is a grammar mistake in your sentence: ""how fierce the battle?"" should be ""how fierce the battle is?"" or ""how fierce is the battle?"" The verb ""is"" is missing after ""how fierce"" to form a complete question. Additionally, ""the"" before ""battle"" is optional and can be omitted depending on the context.
"
0	" There are two grammar mistakes in your sentence: ""did you ask which city invaded?"" should be ""did you ask which city was invaded?"" ""king"" and ""city"" are both singular nouns, so they should agree in number. You should use ""king"" and ""city"" instead of ""kings"" and ""cities.""
"
0	" There are two grammar mistakes in your sentence: ""that humans love to eat"" should be ""that humans love eating"" or ""that humans eat."" ""disgruntled old pigs"" should be ""disgruntled old pig"" since ""pig"" is a singular noun.
"
0	" There are two grammar mistakes in your sentence: ""is eating"" should be ""eats"" since ""banana"" is a singular noun that takes the third-person singular form of the verb. ""monkey"" should be a plural noun since there is more than one monkey involved in the situation. You should use ""monkeys"" instead.
"
1	" None
"
0	" There is one grammar mistake in your sentence: ""Aphrodite is omnipotent"" is a run-on sentence, which means it is two independent clauses joined without proper punctuation or conjunction. In this case, ""It stinks"" and ""Aphrodite is omnipotent"" are two separate ideas that need to be separated by a comma and a coordinating conjunction or a semicolon.
"
1	" None
"
1	" None
"
1	" None
"
0	" There is one grammar mistake in your sentence: ""could we leave"" should be ""when could we leave"" or ""when we could leave.""
"
0	" There are two grammar mistakes in your sentence: ""them"" is ambiguous and unclear. You should specify who or what you are referring to. ""kicked"" is an incomplete verb. You should add the past tense form of the verb ""kick"" to complete the sentence.
"
0	" There are two grammar mistakes in your sentence: ""ate"" should be ""eaten"" since ""banana"" is an object that is being eaten. ""monkey"" should be ""a monkey"" or ""the monkey"" to indicate whether you are referring to a specific monkey or a general monkey.
"
0	" There are two grammar mistakes in your sentence: ""could swim"" should be ""can swim"" since ""would like to"" is a phrase used for expressing a desire or preference in the present. ""like to"" should be ""to"" since the verb ""like"" is in its base form.
"
0	" The grammar mistake in your sentence is that you forgot to add the object of the verb ""kicked"". You should add something after ""kicked"" to indicate what you kicked. For example, ""I kicked myself in the foot."" or ""I kicked myself in the butt.""
"
0	" The grammar mistake in your sentence is that you used an inanimate object (bookcase) as the subject of the sentence, which is not grammatically correct. Inanimate objects cannot run by themselves, they need to be moved or caused to run by a person or animal.
"
1	" None
"
0	" The grammar mistake in your sentence is the use of the word ""bound"" after ""muscle"". ""Muscle-bound"" is a compound adjective that describes a person who has excessive muscle mass, and it is typically hyphenated. To say that someone became muscle-bound, you should use the past participle of the verb ""bound"" (i.e., ""bound"") to complete the compound verb form."
